ndex_id,name_english,name_german,name_french,name_spanish,name_italian,name_japanese,name_japanese_romanized,name_korean,name_korean_romanized,name_chinese_traditional,name_chinese_simplified,name_chinese_romanized,identifier
968,Orthworm,Schlurm,Ferdeter,Orthworm,Orthworm,ミミズズ,Mimizuzu,꿈트렁,KKumteureong,拖拖蚓,拖拖蚓,Tuōtuōyǐn,orthworm
969,Glimmet,Lumispross,Germéclat,Glimmet,Glimmet,キラーメ,Kirāme,초롱순,Chorongsun,晶光芽,晶光芽,Jīngguāngyá,glimmet
970,Glimmora,Lumiflora,Floréclat,Glimmora,Glimmora,キラフロル,Kirafuroru,킬라플로르,Killapeulloreu,晶光花,晶光花,Jīngguānghuā,glimmora
971,Greavard,Gruff,Toutombe,Greavard,Greavard,ボチ,Bochi,망망이,Mangmangi,墓仔狗,墓仔狗,Mùzǎigǒu,greavard
972,Houndstone,Friedwuff,Tomberro,Houndstone,Houndstone,ハカドッグ,Hakadoggu,묘두기,Myodugi,墓揚犬,墓扬犬,Mùyángquǎn,houndstone
973,Flamigo,Flaminkno,Flamenroule,Flamigo,Flamigo,カラミンゴ,Karamingo,꼬이밍고,Kkoiminggo,纏紅鶴,缠红鹤,Chánhónghè,flamigo
974,Cetoddle,Flaniwal,Piétacé,Cetoddle,Cetoddle,アルクジラ,Arukujira,터벅고래,Teobeokgorae,走鯨,走鲸,Zǒujīng,cetoddle
975,Cetitan,Kolowal,Balbalèze,Cetitan,Cetitan,ハルクジラ,Harukujira,우락고래,Urakgorae,浩大鯨,浩大鲸,Hàodàjīng,cetitan
976,Veluza,Agiluza,Délestin,Veluza,Veluza,ミガルーサ,Migarūsa,가비루사,Gabirusa,輕身鱈,轻身鳕,Qīngshēnxuě,veluza
977,Dondozo,Heerashai,Oyacata,Dondozo,Dondozo,ヘイラッシャ,Heirassha,어써러셔,Eosseoreosyeo,吃吼霸,吃吼霸,Chīhǒubà,dondozo
978,Tatsugiri,Nigiragi,Nigirigon,Tatsugiri,Tatsugiri,シャリタツ,Sharitatsu,싸리용,Ssariyong,米立龍,米立龙,Mǐlìlóng,tatsugiri
979,Annihilape,Epitaff,Courrousinge,Annihilape,Annihilape,コノヨザル,Konoyozaru,저승갓숭,Jeoseunggatsung,棄世猴,弃世猴,Qìshìhóu,annihilape
980,Clodsire,Suelord,Terraiste,Clodsire,Clodsire,ドオー,Do'ō,토오,Too,土王,土王,Tǔwáng,clodsire
981,Farigiraf,Farigiraf,Farigiraf,Farigiraf,Farigiraf,リキキリン,Rikikirin,키키링,Kikiring,奇麒麟,奇麒麟,Qíqílín,farigiraf
982,Dudunsparce,Dummimisel,Deusolourdo,Dudunsparce,Dudunsparce,ノココッチ,Nokokotchi,노고고치,Nogogochi,土龍節節,土龙节节,Tǔlóngjiéjié,dudunsparce
983,Kingambit,Gladimperio,Scalpereur,Kingambit,Kingambit,ドドゲザン,Dodogezan,대도각참,Daedogakcham,仆斬將軍,仆刀将军,Pūzhǎnjiāngjūn,kingambit
984,Great Tusk,Riesenzahn,Fort-Ivoire,Colmilargo,Grandizanne,イダイナキバ,Idainakiba,위대한엄니,Widaehaneomni,雄偉牙,雄伟牙,Xióngwěiyá,great-tusk
985,Scream Tail,Brüllschweif,Hurle-Queue,Colagrito,Codaurlante,サケブシッポ,Sakebushippo,우렁찬꼬리,Ureongchankkori,吼叫尾,吼叫尾,Hǒujiàowěi,scream-tail
986,Brute Bonnet,Wutpilz,Fongus-Furie,Furioseta,Fungofurioso,アラブルタケ,Araburutake,사나운버섯,Sanaunbeoseot,猛惡菇,猛恶菇,Měng'ègū,brute-bonnet
987,Flutter Mane,Flatterhaar,Flotte-Mèche,Melenaleteo,Crinealato,ハバタクカミ,Habatakukami,날개치는머리,Nalgaechineunmeori,振翼髮,振翼发,Zhènyìfă,flutter-mane
988,Slither Wing,Kriechflügel,Rampe-Ailes,Reptalada,Alirasenti,チヲハウハネ,Chiohauhane,땅을기는날개,Ttangeulgineunnalgae,爬地翅,爬地翅,Pádìchì,slither-wing
989,Sandy Shocks,Sandfell,Pelage-Sablé,Pelarena,Peldisabbia,スナノケガワ,Sunanokegawa,모래털가죽,Moraeteolgajuk,沙鐵皮,沙铁皮,Shātiěpí,sandy-shocks
990,Iron Treads,Eisenrad,Roue-de-Fer,Ferrodada,Solcoferreo,テツノワダチ,Tetsunowadachi,무쇠바퀴,Musoebakwi,鐵轍跡,铁辙迹,Tiězhéjī,iron-treads
991,Iron Bundle,Eisenbündel,Hotte-de-Fer,Ferrosaco,Saccoferreo,テツノツツミ,Tetsunotsutsumi,무쇠보따리,Musoebottari,鐵包袱,铁包袱,Tiěbāofú,iron-bundle
992,Iron Hands,Eisenhand,Paume-de-Fer,Ferropalmas,Manoferrea,テツノカイナ,Tetsunokaina,무쇠손,Musoeson,鐵臂膀,铁臂膀,Tiěbìbǎng,iron-hands
993,Iron Jugulis,Eisenhals,Têtes-de-Fer,Ferrocuello,Colloferreo,テツノコウベ,Tetsunokōbe,무쇠머리,Musoemeori,鐵脖頸,铁脖颈,Tiěbógěng,iron-jugulis
994,Iron Moth,Eisenfalter,Mite-de-Fer,Ferropolilla,Falenaferrea,テツノドクガ,Tetsunodokuga,무쇠독나방,Musoedongnabang,鐵毒蛾,铁毒蛾,Tiědú'é,iron-moth
995,Iron Thorns,Eisendorn,Épine-de-Fer,Ferropúas,Spineferree,テツノイバラ,Tetsunoibara,무쇠가시,Musoegasi,鐵荊棘,铁荆棘,Tiějīngjí,iron-thorns
996,Frigibax,Frospino,Frigodo,Frigibax,Frigibax,セビエ,Sebie,드니차,Deunicha,涼脊龍,凉脊龙,Liángjílóng,frigibax
997,Arctibax,Cryospino,Cryodo,Arctibax,Arctibax,セゴール,Segōru,드니꽁,Deunikkong,凍脊龍,冻脊龙,Dòngjílóng,arctibax
998,Baxcalibur,Espinodon,Glaivodo,Baxcalibur,Baxcalibur,セグレイブ,Segureibu,드닐레이브,Deunilleibeu,戟脊龍,戟脊龙,Jǐjílóng,baxcalibur
999,Gimmighoul,Gierspenst,Mordudor,Gimmighoul,Gimmighoul,コレクレー,Korekurē,모으령,Moeuryeong,索財靈,索财灵,Suǒcáilíng,gimmighoul
1000,Gholdengo,Monetigo,Gromago,Gholdengo,Gholdengo,サーフゴー,Sāfugō,타부자고,Tabujago,賽富豪,赛富豪,Sàifùháo,gholdengo
1001,Wo-Chien,Chongjian,Chongjian,Wo-Chien,Wo-Chien,チオンジェン,Chionjen,총지엔,Chongjien,古簡蝸,古简蜗,Gǔjiǎnguā,wo-chien
1002,Chien-Pao,Baojian,Baojian,Chien-Pao,Chien-Pao,パオジアン,Paojian,파오젠,Paojen,古劍豹,古剑豹,Gǔjiànbào,chien-pao
1003,Ting-Lu,Dinglu,Dinglu,Ting-Lu,Ting-Lu,ディンルー,Dinrū,딩루,Dingru,古鼎鹿,古鼎鹿,Gǔdǐnglù,ting-lu
1004,Chi-Yu,Yuyu,Yuyu,Chi-Yu,Chi-Yu,イーユイ,Īyui,위유이,Wiyui,古玉魚,古玉鱼,Gǔyùyú,chi-yu
1005,Roaring Moon,Donnersichel,Rugit-Lune,Bramaluna,Lunaruggente,トドロクツキ,Todorokutsuki,고동치는달,Godonhchineundal,轟鳴月,轰鸣月,Hōngmíngyuè,roaring-moon
1006,Iron Valiant,Eisenkrieger,Garde-de-Fer,Ferropaladín,Eroeferreo,テツノブジン,Tetsunobujin,무쇠무인,Musoemuin,鐵武者,铁武者,Tiěwǔzhě,iron-valiant
1007,Koraidon,Koraidon,Koraidon,Koraidon,Koraidon,コライドン,Koraidon,코라이돈,Koraidon,故勒頓,故勒顿,Gùlèdùn,koraidon
1008,Miraidon,Miraidon,Miraidon,Miraidon,Miraidon,ミライドン,Miraidon,미라이돈,Miraidon,密勒頓,密勒顿,Mìlèdùn,miraidon
1009,Walking Wake,Windewoge,Serpente-Eau,Ondulagua,Acquecrespe,ウネルミナモ,Uneruminamo,굽이치는물결,Gubichineunmulgyeol,波盪水,波荡水,Bōdàngshuǐ,walking-wake
1010,Iron Leaves,Eisenblatt,Vert-de-Fer,Ferroverdor,Fogliaferrea,テツノイサハ,Tetsunoisaha,무쇠잎새,Musoeipsae,鐵斑葉,铁斑叶,Tiěbānyè,iron-leaves
1011,Dipplin,Sirapfel,Pomdramour,Dipplin,Dipplin,カミッチュ,Kamitchu,과미르,Gwamireu,裹蜜蟲,裹蜜虫,Guǒmìchóng,dipplin
1012,Poltchageist,Mortcha,Poltchageist,Poltchageist,Poltchageist,チャデス,Chadesu,차데스,Chadeseu,斯魔茶,斯魔茶,Sīmōchàh,poltchageist
1013,Sinistcha,Fatalitcha,Théffroyable,Sinistcha,Sinistcha,ヤバソチャ,Yabasocha,그우린차,Geuurincha,来悲粗茶,來悲粗茶,Láibēicūchá,sinistcha
1014,Okidogi,Boninu,Félicanis,Okidogi,Okidogi,イイネイヌ,Iineinu,조타구,Jotagu,夠讚狗,够赞狗,Gòuzàngǒu,okidogi
1015,Munkidori,Benesaru,Fortusimia,Munkidori,Munkidori,マシマシラ,Mashimashira,이야후,Iyahu,願增猿,愿增猿,Yuànzēngyuán,munkidori
1016,Fezandipiti,Beatori,Favianos,Fezandipiti,Fezandipiti,キチキギス,Kichikigisu,기로치,Girochi,吉雉雞,吉雉鸡,Jízhìjī,fezandipiti
1017,Ogerpon,Ogerpon,Ogerpon,Ogerpon,Ogerpon,オーガポン,Ōgapon,오거폰,Ogeopon,厄鬼椪,厄诡椪,Èguǐpèng,ogerpon
1018,Archaludon,Briduradon,Pondralugon,Archaludon,Archaludon,ブリジュラス,Burijurasu,브리두라스,Beuriduraseu,鋁鋼橋龍,铝钢桥龙,Lǚgāngqiáolóng,archaludon
1019,Hydrapple,Hydrapfel,Pomdorochi,Hydrapple,Hydrapple,カミツオロチ,Kamitsuorochi,"	과미드라",Gwamideura,蜜集大蛇,蜜集大蛇,Mìjídàshé,hydrapple
1020,Gouging Fire,Keilflamme,Feu-Perçant,Flamariete,Vampeaguzze,ウガツホムラ,Ugatsuhomura,꿰뚫는화염,Kkwettulleunhwayeom,破空焰,破空焰,Pòkōngyàn,gouging-fire
1021,Raging Bolt,Furienblitz,Ire-Foudre,Electrofuria,Furiatonante,タケルライコ,Takeruraiko,날뛰는우레,Nalttwineun-ure,猛雷鼓,猛雷鼓,Měngléigǔ,raging-bolt
1022,Iron Boulder,Eisenfels,Roc-de-Fer,Ferromole,Massoferreo,"	テツノイワオ",Tetsunoiwao,무쇠암석,Musoeamseok,鐵磐岩,铁磐岩,Tiěpányán,iron-boulder
1023,Iron Crown,Eisenhaupt,Chef-de-Fer,Ferrotesta,Capoferreo,テツノカシラ,Tetsunokashira,무쇠감투,Musoegamtu,鐵頭殼,铁头壳,Tiětóuké,iron-crown
1024,Terapagos,Terapagos,Terapagos,Terapagos,Terapagos,テラパゴス,Terapagosu,테라파고스,Terapagoseu,太樂巴戈斯,太乐巴戈斯,Tàilèbāgēsī,terapagos
1025,Pecharunt,Infamomo,Pêchaminus,Pecharunt,Pecharunt,モモワロウ,Momowarō,복숭악동,Boksung-akdong,桃歹郎,桃歹郎,Táodǎiláng,pecharunt
