id,ndex_id,identifier,form_name,type_1_id,type_2_id,pokemon_category,shape_id,footprint_path,pokedex_color_id,height_m,height_ft,weight_kg,weight_lbs,ability_primary_id,ability_secondary_id,ability_hidden_id,ev_yield_hp,ev_yield_atk,ev_yield_def,ev_yield_spatk,ev_yield_spdef,ev_yield_speed,main_image_normal_path,main_image_normal_path_small,main_image_normal_path_preview,main_image_normal_path_medium,main_image_shiny_path,main_image_shiny_path_small,pokemon_cry_path,stat_hp,stat_attack,stat_defense,stat_spatk,stat_spdef,stat_speed,stat_total,base_experience,is_default_form,include,type_weakness_chart_id,is_first_partner,is_baby,is_mega_evolution,is_gmax_form,is_legendary,is_mythical,is_ultrabeast,is_paradox,is_fossil,origin_region_identifier
892,700,sylveon-default,Default Form,18,,Intertwining Pokémon,5,,6,1m,"3'3""",23.5kg,51.81lbs,56,,182,0,0,0,0,2,0,https://cdn.pokedb.org/775bd32017f52f9abf9edc2ee396339752119a064ef4c25554d35a74228fa5c9,https://cdn.pokedb.org/775bd32017f52f9abf9edc2ee396339752119a064ef4c25554d35a74228fa5c9w40h40,https://cdn.pokedb.org/775bd32017f52f9abf9edc2ee396339752119a064ef4c25554d35a74228fa5c9w70h70,https://cdn.pokedb.org/775bd32017f52f9abf9edc2ee396339752119a064ef4c25554d35a74228fa5c9w100h100,https://cdn.pokedb.org/1ddfb0a349c31d70aa8834e40d3f3b91a5604eca8bffdb1bfe0bb79cca567b89,https://cdn.pokedb.org/1ddfb0a349c31d70aa8834e40d3f3b91a5604eca8bffdb1bfe0bb79cca567b89w40h40,https://cdn.pokedb.org/5f1a07cf00771d2df0331419d86171f5491e02ac9e480a8fc4a489283f6ec428,95,65,65,110,130,60,525,184,true,true,3547,false,false,false,false,false,false,false,false,false,kalos
893,701,hawlucha-default,Default Form,2,3,Wrestling Pokémon,11,,5,0.8m,"2'7""",21.5kg,47.4lbs,7,84,104,0,2,0,0,0,0,https://cdn.pokedb.org/d81a4c8251c9663294ef53ba43a7ff24b15cb71bcd67829f10f68e3d5e9c9f3c,https://cdn.pokedb.org/d81a4c8251c9663294ef53ba43a7ff24b15cb71bcd67829f10f68e3d5e9c9f3cw40h40,https://cdn.pokedb.org/d81a4c8251c9663294ef53ba43a7ff24b15cb71bcd67829f10f68e3d5e9c9f3cw70h70,https://cdn.pokedb.org/d81a4c8251c9663294ef53ba43a7ff24b15cb71bcd67829f10f68e3d5e9c9f3cw100h100,https://cdn.pokedb.org/8a692c34c716c21db874dcd561bdbfc9f3b3745b9d1efa9ff08ac7e1aa235799,https://cdn.pokedb.org/8a692c34c716c21db874dcd561bdbfc9f3b3745b9d1efa9ff08ac7e1aa235799w40h40,https://cdn.pokedb.org/45cb2087b3c167b9a7663249165b4e1e7ec57e3aedb236370aa0d3a0238e368d,78,92,75,74,63,118,500,175,true,true,3261,false,false,false,false,false,false,false,false,false,kalos
894,702,dedenne-default,Default Form,13,18,Antenna Pokémon,10,,10,0.2m,"0'8""",2.2kg,4.85lbs,167,53,57,0,0,0,0,0,2,https://cdn.pokedb.org/4d58ba7b5581ba03f44ec748a4c12b7833532681371043c6fbf5091714a4678f,https://cdn.pokedb.org/4d58ba7b5581ba03f44ec748a4c12b7833532681371043c6fbf5091714a4678fw40h40,https://cdn.pokedb.org/4d58ba7b5581ba03f44ec748a4c12b7833532681371043c6fbf5091714a4678fw70h70,https://cdn.pokedb.org/4d58ba7b5581ba03f44ec748a4c12b7833532681371043c6fbf5091714a4678fw100h100,https://cdn.pokedb.org/1088c9056aeacf2c64e29604378b82acc4cf5632a4ec0b0b201955abf0336e33,https://cdn.pokedb.org/1088c9056aeacf2c64e29604378b82acc4cf5632a4ec0b0b201955abf0336e33w40h40,https://cdn.pokedb.org/af3e891fefa49e5355a276cb91c8d525d4de72f36ab4d0119cb4b25304711673,67,58,57,81,67,101,431,151,true,true,3474,false,false,false,false,false,false,false,false,false,kalos
895,703,carbink-default,Default Form,6,18,Jewel Pokémon,1,,4,0.3m,"0'12""",5.7kg,12.57lbs,29,,5,0,0,1,0,1,0,https://cdn.pokedb.org/c92dd19f99ca9affc1de3f6869221e606ac2775efe32b06e1f7e9ed22d991af6,https://cdn.pokedb.org/c92dd19f99ca9affc1de3f6869221e606ac2775efe32b06e1f7e9ed22d991af6w40h40,https://cdn.pokedb.org/c92dd19f99ca9affc1de3f6869221e606ac2775efe32b06e1f7e9ed22d991af6w70h70,https://cdn.pokedb.org/c92dd19f99ca9affc1de3f6869221e606ac2775efe32b06e1f7e9ed22d991af6w100h100,https://cdn.pokedb.org/ed665e2396bd3c30f28aba422b5849fad611338db7999a7220ce94af9b7053f7,https://cdn.pokedb.org/ed665e2396bd3c30f28aba422b5849fad611338db7999a7220ce94af9b7053f7w40h40,https://cdn.pokedb.org/a2a7f2e47fce0c000e448ebd6f04f9e31cf80b57f53f5ac270a4de3fa242203b,50,50,150,50,150,50,500,100,true,true,3348,false,false,false,false,false,false,false,false,false,kalos
896,704,goomy-default,Default Form,16,,Soft Tissue Pokémon,13,,7,0.3m,"0'12""",2.8kg,6.17lbs,157,93,183,0,0,0,0,1,0,https://cdn.pokedb.org/8347eb9463603fac2692b40aa06a663ec708a9f3759a8584a81aca4c40552997,https://cdn.pokedb.org/8347eb9463603fac2692b40aa06a663ec708a9f3759a8584a81aca4c40552997w40h40,https://cdn.pokedb.org/8347eb9463603fac2692b40aa06a663ec708a9f3759a8584a81aca4c40552997w70h70,https://cdn.pokedb.org/8347eb9463603fac2692b40aa06a663ec708a9f3759a8584a81aca4c40552997w100h100,https://cdn.pokedb.org/140a9d6d62da714a3e78ad82d2c6655c77fd58d513621575fa2010e105a9f328,https://cdn.pokedb.org/140a9d6d62da714a3e78ad82d2c6655c77fd58d513621575fa2010e105a9f328w40h40,https://cdn.pokedb.org/7e14091269517b669f84ba714b631ff8a63096827fae7735bffa9c63b214468a,45,50,35,55,75,40,300,60,true,true,3511,false,false,false,false,false,false,false,false,false,kalos
897,705,sliggoo-default,Default Form,16,,Soft Tissue Pokémon,13,,7,0.8m,"2'7""",17.5kg,38.58lbs,157,93,183,0,0,0,0,2,0,https://cdn.pokedb.org/28736b3717dae324ff5af13c9943be8c2bd16ae85351aecdb09c31a4062e8de6,https://cdn.pokedb.org/28736b3717dae324ff5af13c9943be8c2bd16ae85351aecdb09c31a4062e8de6w40h40,https://cdn.pokedb.org/28736b3717dae324ff5af13c9943be8c2bd16ae85351aecdb09c31a4062e8de6w70h70,https://cdn.pokedb.org/28736b3717dae324ff5af13c9943be8c2bd16ae85351aecdb09c31a4062e8de6w100h100,https://cdn.pokedb.org/652f3179d1daa3a10364f2f7934643845b228f45b5f967efdbb2abc1049c196a,https://cdn.pokedb.org/652f3179d1daa3a10364f2f7934643845b228f45b5f967efdbb2abc1049c196aw40h40,https://cdn.pokedb.org/2f4b27d1bdfd1d83c959752949439d3c9bd9050e9b62f2d6e185173f48d79dc6,68,75,53,83,113,60,452,158,true,true,3511,false,false,false,false,false,false,false,false,false,kalos
898,705,sliggoo-hisuian,Hisuian Form,9,16,Snail Pokémon,13,,7,0.7m,"2'4""",68.5kg,151.02lbs,157,75,183,0,0,0,0,2,0,https://cdn.pokedb.org/3978822b2966d70e1344c510b314d816ddc7e0fe79d6da952581128e36f18558,https://cdn.pokedb.org/3978822b2966d70e1344c510b314d816ddc7e0fe79d6da952581128e36f18558w40h40,https://cdn.pokedb.org/3978822b2966d70e1344c510b314d816ddc7e0fe79d6da952581128e36f18558w70h70,https://cdn.pokedb.org/3978822b2966d70e1344c510b314d816ddc7e0fe79d6da952581128e36f18558w100h100,https://cdn.pokedb.org/f4ddf33e36a0fd3b0e9c9859267507c9d21d2969a67fecd92a51e6c6339bed20,https://cdn.pokedb.org/f4ddf33e36a0fd3b0e9c9859267507c9d21d2969a67fecd92a51e6c6339bed20w40h40,https://cdn.pokedb.org/2f4b27d1bdfd1d83c959752949439d3c9bd9050e9b62f2d6e185173f48d79dc6,58,75,83,83,113,40,452,158,false,true,3400,false,false,false,false,false,false,false,false,false,hisui
899,706,goodra-default,Default Form,16,,Dragon Pokémon,10,,7,2m,"6'7""",150.5kg,331.8lbs,157,93,183,0,0,0,0,3,0,https://cdn.pokedb.org/8b4c01ba0d3b87d9f918d4509063efb35e8d4dfa19da9912e40b30fead0e69fb,https://cdn.pokedb.org/8b4c01ba0d3b87d9f918d4509063efb35e8d4dfa19da9912e40b30fead0e69fbw40h40,https://cdn.pokedb.org/8b4c01ba0d3b87d9f918d4509063efb35e8d4dfa19da9912e40b30fead0e69fbw70h70,https://cdn.pokedb.org/8b4c01ba0d3b87d9f918d4509063efb35e8d4dfa19da9912e40b30fead0e69fbw100h100,https://cdn.pokedb.org/6d3fd20f0f33f4743c7be1b000b9d94cf02d2fa73c9b641f25aee92aa5496469,https://cdn.pokedb.org/6d3fd20f0f33f4743c7be1b000b9d94cf02d2fa73c9b641f25aee92aa5496469w40h40,https://cdn.pokedb.org/3724eed21ed35e46d27f71c28a2b14f2b2c66a1536c11c2124b033f9a3714c2c,90,100,70,110,150,80,600,300,false,true,3511,false,false,false,false,false,false,false,false,false,kalos
900,706,goodra-hisuian,Hisuian Form,9,16,Shell Bunker Pokémon,10,,7,1.8m,"5'11""",334.1kg,736.56lbs,157,75,183,0,0,0,0,3,0,https://cdn.pokedb.org/8db6363db142b40f540bfc3c38436e9fecebeed0a70866527be1e5d3fd532c75,https://cdn.pokedb.org/8db6363db142b40f540bfc3c38436e9fecebeed0a70866527be1e5d3fd532c75w40h40,https://cdn.pokedb.org/8db6363db142b40f540bfc3c38436e9fecebeed0a70866527be1e5d3fd532c75w70h70,https://cdn.pokedb.org/8db6363db142b40f540bfc3c38436e9fecebeed0a70866527be1e5d3fd532c75w100h100,https://cdn.pokedb.org/69c67cb7a6364969937210f6ef7918dc156bb15f1e2b346d0899501abd399805,https://cdn.pokedb.org/69c67cb7a6364969937210f6ef7918dc156bb15f1e2b346d0899501abd399805w40h40,https://cdn.pokedb.org/3724eed21ed35e46d27f71c28a2b14f2b2c66a1536c11c2124b033f9a3714c2c,80,100,100,110,150,60,600,300,true,true,3400,false,false,false,false,false,false,false,false,false,hisui
901,707,klefki-default,Default Form,9,18,Key Ring Pokémon,1,,4,0.2m,"0'8""",3kg,6.61lbs,158,,170,0,0,1,0,0,0,https://cdn.pokedb.org/bcf82812626f58e45a152878bce9b8c408feb19849f67b8f094498794e6ffaed,https://cdn.pokedb.org/bcf82812626f58e45a152878bce9b8c408feb19849f67b8f094498794e6ffaedw40h40,https://cdn.pokedb.org/bcf82812626f58e45a152878bce9b8c408feb19849f67b8f094498794e6ffaedw70h70,https://cdn.pokedb.org/bcf82812626f58e45a152878bce9b8c408feb19849f67b8f094498794e6ffaedw100h100,https://cdn.pokedb.org/143cfd01c82a5cfeeb6d033544443f14c9dd720a26a37115ebbbf6c96cb44689,https://cdn.pokedb.org/143cfd01c82a5cfeeb6d033544443f14c9dd720a26a37115ebbbf6c96cb44689w40h40,https://cdn.pokedb.org/98ea72c74847379b4c6c28819f1302e6bece3c5458ca811e9bb6b5a8ee3ba284,57,80,91,80,87,75,470,165,true,true,3402,false,false,false,false,false,false,false,false,false,kalos
902,708,phantump-default,Default Form,8,12,Stump Pokémon,14,,3,0.4m,"1'4""",7kg,15.43lbs,30,119,139,0,1,0,0,0,0,https://cdn.pokedb.org/a63f6bed0cf37178a38c170d2b30863593a6e1332c24f30521ef4d49a88a70f3,https://cdn.pokedb.org/a63f6bed0cf37178a38c170d2b30863593a6e1332c24f30521ef4d49a88a70f3w40h40,https://cdn.pokedb.org/a63f6bed0cf37178a38c170d2b30863593a6e1332c24f30521ef4d49a88a70f3w70h70,https://cdn.pokedb.org/a63f6bed0cf37178a38c170d2b30863593a6e1332c24f30521ef4d49a88a70f3w100h100,https://cdn.pokedb.org/db93f521eb50942b8c5a7af658d4a83cd714b8843c86957363b2a33e06d8cbb7,https://cdn.pokedb.org/db93f521eb50942b8c5a7af658d4a83cd714b8843c86957363b2a33e06d8cbb7w40h40,https://cdn.pokedb.org/27216c14ecd5860d59936ee12b7213b4460780833d65c2c0c5af31e7bb440cff,43,70,48,50,60,38,309,62,true,true,3378,false,false,false,false,false,false,false,false,false,kalos
903,709,trevenant-default,Default Form,8,12,Elder Tree Pokémon,8,,3,1.5m,"4'11""",71kg,156.53lbs,30,119,139,0,2,0,0,0,0,https://cdn.pokedb.org/08117fc4eeeefe2291d7b9967b801b72624fca01faab1641834cb528bf7b5e6f,https://cdn.pokedb.org/08117fc4eeeefe2291d7b9967b801b72624fca01faab1641834cb528bf7b5e6fw40h40,https://cdn.pokedb.org/08117fc4eeeefe2291d7b9967b801b72624fca01faab1641834cb528bf7b5e6fw70h70,https://cdn.pokedb.org/08117fc4eeeefe2291d7b9967b801b72624fca01faab1641834cb528bf7b5e6fw100h100,https://cdn.pokedb.org/cad0784d80b7d9fad4bff120881f0c524ecec57260553816e19fd5236c46f3df,https://cdn.pokedb.org/cad0784d80b7d9fad4bff120881f0c524ecec57260553816e19fd5236c46f3dfw40h40,https://cdn.pokedb.org/85692169540e90b2907edc6d2b3dbd7d96137605fc906f4f8629d40de78df430,85,110,76,65,82,56,474,166,true,true,3378,false,false,false,false,false,false,false,false,false,kalos
904,710,pumpkaboo-small,Small Size,8,12,Pumpkin Pokémon,1,,3,0.3m,"0'12""",3.5kg,7.72lbs,53,119,15,0,0,1,0,0,0,https://cdn.pokedb.org/937e393541bb7be0d7f6594777bb26f2862a2093afbf7d047f727c7e5153fb36,https://cdn.pokedb.org/937e393541bb7be0d7f6594777bb26f2862a2093afbf7d047f727c7e5153fb36w40h40,https://cdn.pokedb.org/937e393541bb7be0d7f6594777bb26f2862a2093afbf7d047f727c7e5153fb36w70h70,https://cdn.pokedb.org/937e393541bb7be0d7f6594777bb26f2862a2093afbf7d047f727c7e5153fb36w100h100,https://cdn.pokedb.org/8c3c04b593547df76223deb7932fb5726009f62d11855846d6eb105a4b46efdc,https://cdn.pokedb.org/8c3c04b593547df76223deb7932fb5726009f62d11855846d6eb105a4b46efdcw40h40,https://cdn.pokedb.org/32504263a6f2dbaf8828bc40b5b555ad0bb51cad1a3e59a7aed657a1e785d141,44,66,70,44,55,56,335,67,false,true,3378,false,false,false,false,false,false,false,false,false,kalos
905,710,pumpkaboo-average,Average Size,8,12,Pumpkin Pokémon,1,,3,0.4m,"1'4""",5kg,11.02lbs,53,119,15,0,0,1,0,0,0,https://cdn.pokedb.org/ad60ac1aad33739be84a1f5e112268189b57c917b594d1f6f28e56b517cab3db,https://cdn.pokedb.org/ad60ac1aad33739be84a1f5e112268189b57c917b594d1f6f28e56b517cab3dbw40h40,https://cdn.pokedb.org/ad60ac1aad33739be84a1f5e112268189b57c917b594d1f6f28e56b517cab3dbw70h70,https://cdn.pokedb.org/ad60ac1aad33739be84a1f5e112268189b57c917b594d1f6f28e56b517cab3dbw100h100,https://cdn.pokedb.org/f0e162c44cae91c075c79753b9bf20dcd039a71371637bde80684fbe8bd100d6,https://cdn.pokedb.org/f0e162c44cae91c075c79753b9bf20dcd039a71371637bde80684fbe8bd100d6w40h40,https://cdn.pokedb.org/32504263a6f2dbaf8828bc40b5b555ad0bb51cad1a3e59a7aed657a1e785d141,49,66,70,44,55,51,335,67,true,true,3378,false,false,false,false,false,false,false,false,false,kalos
906,710,pumpkaboo-large,Large Size,8,12,Pumpkin Pokémon,1,,3,0.5m,"1'8""",7.5kg,16.53lbs,53,119,15,0,0,1,0,0,0,https://cdn.pokedb.org/092a8afa62422c9523605dc87c874c9038757ae020c9dcde0aae79674c434c65,https://cdn.pokedb.org/092a8afa62422c9523605dc87c874c9038757ae020c9dcde0aae79674c434c65w40h40,https://cdn.pokedb.org/092a8afa62422c9523605dc87c874c9038757ae020c9dcde0aae79674c434c65w70h70,https://cdn.pokedb.org/092a8afa62422c9523605dc87c874c9038757ae020c9dcde0aae79674c434c65w100h100,https://cdn.pokedb.org/501c6aadcdc1e0711162c9c1f41f01827a3b5f5000d702b7d5f0b9beacec16b2,https://cdn.pokedb.org/501c6aadcdc1e0711162c9c1f41f01827a3b5f5000d702b7d5f0b9beacec16b2w40h40,https://cdn.pokedb.org/32504263a6f2dbaf8828bc40b5b555ad0bb51cad1a3e59a7aed657a1e785d141,54,66,70,44,55,46,335,67,false,true,3378,false,false,false,false,false,false,false,false,false,kalos
907,710,pumpkaboo-super,Super Size,8,12,Pumpkin Pokémon,1,,3,0.8m,"2'7""",15kg,33.07lbs,53,119,15,0,0,1,0,0,0,https://cdn.pokedb.org/d09c8d4a1b3b37e22217e3c8c7c59fb0e9c4281136927df112b76b8e446bb7fa,https://cdn.pokedb.org/d09c8d4a1b3b37e22217e3c8c7c59fb0e9c4281136927df112b76b8e446bb7faw40h40,https://cdn.pokedb.org/d09c8d4a1b3b37e22217e3c8c7c59fb0e9c4281136927df112b76b8e446bb7faw70h70,https://cdn.pokedb.org/d09c8d4a1b3b37e22217e3c8c7c59fb0e9c4281136927df112b76b8e446bb7faw100h100,https://cdn.pokedb.org/3cef3e47503a7d77eb322257356219301cb62ef79ffab52a4c841d5e945d864e,https://cdn.pokedb.org/3cef3e47503a7d77eb322257356219301cb62ef79ffab52a4c841d5e945d864ew40h40,https://cdn.pokedb.org/f4c88575c640c90dccf729dbe2496764c52ec11f9a360d6c51ef5e204908f842,59,66,70,44,55,41,335,67,false,true,3378,false,false,false,false,false,false,false,false,false,kalos
908,711,gourgeist-small,Small Size,8,12,Pumpkin Pokémon,9,,3,0.7m,"2'4""",9.5kg,20.94lbs,53,119,15,0,0,2,0,0,0,https://cdn.pokedb.org/fac0821c1ab2c4fa4fbc51f299cc0e8e09050038b9b83cfb6b73c6bcfb344160,https://cdn.pokedb.org/fac0821c1ab2c4fa4fbc51f299cc0e8e09050038b9b83cfb6b73c6bcfb344160w40h40,https://cdn.pokedb.org/fac0821c1ab2c4fa4fbc51f299cc0e8e09050038b9b83cfb6b73c6bcfb344160w70h70,https://cdn.pokedb.org/fac0821c1ab2c4fa4fbc51f299cc0e8e09050038b9b83cfb6b73c6bcfb344160w100h100,https://cdn.pokedb.org/1a8e6904e8caa6839e2e594df6c4227e080f35d053663783c338be47a26635db,https://cdn.pokedb.org/1a8e6904e8caa6839e2e594df6c4227e080f35d053663783c338be47a26635dbw40h40,https://cdn.pokedb.org/325142e91c85b6e26dfea3992195a8955a7dcf458e18d4861e9165b4bc83b71d,55,85,122,58,75,99,494,173,false,true,3378,false,false,false,false,false,false,false,false,false,kalos
909,711,gourgeist-average,Average Size,8,12,Pumpkin Pokémon,9,,3,0.9m,"2'11""",12.5kg,27.56lbs,53,119,15,0,0,2,0,0,0,https://cdn.pokedb.org/41c174d4af7663ab5714842f710afd4c53a642afbb923827eb8c344b9dc39525,https://cdn.pokedb.org/41c174d4af7663ab5714842f710afd4c53a642afbb923827eb8c344b9dc39525w40h40,https://cdn.pokedb.org/41c174d4af7663ab5714842f710afd4c53a642afbb923827eb8c344b9dc39525w70h70,https://cdn.pokedb.org/41c174d4af7663ab5714842f710afd4c53a642afbb923827eb8c344b9dc39525w100h100,https://cdn.pokedb.org/fb27e65424738ac82e72d8c51c599e47c7e94aa1d8aa778898b1785a15b93290,https://cdn.pokedb.org/fb27e65424738ac82e72d8c51c599e47c7e94aa1d8aa778898b1785a15b93290w40h40,https://cdn.pokedb.org/325142e91c85b6e26dfea3992195a8955a7dcf458e18d4861e9165b4bc83b71d,65,90,122,58,75,84,494,173,true,true,3378,false,false,false,false,false,false,false,false,false,kalos
910,711,gourgeist-large,Large Size,8,12,Pumpkin Pokémon,9,,3,1.1m,"3'7""",14kg,30.86lbs,53,119,15,0,0,2,0,0,0,https://cdn.pokedb.org/fb7a0eb8fad8679b9a0f6c93c24ca59b5cd2af6deacd27aec64dadf3bc148896,https://cdn.pokedb.org/fb7a0eb8fad8679b9a0f6c93c24ca59b5cd2af6deacd27aec64dadf3bc148896w40h40,https://cdn.pokedb.org/fb7a0eb8fad8679b9a0f6c93c24ca59b5cd2af6deacd27aec64dadf3bc148896w70h70,https://cdn.pokedb.org/fb7a0eb8fad8679b9a0f6c93c24ca59b5cd2af6deacd27aec64dadf3bc148896w100h100,https://cdn.pokedb.org/49499d7375c5707ebef71f228ec9edef53c04d637d29e24b44439d18ac8341e1,https://cdn.pokedb.org/49499d7375c5707ebef71f228ec9edef53c04d637d29e24b44439d18ac8341e1w40h40,https://cdn.pokedb.org/325142e91c85b6e26dfea3992195a8955a7dcf458e18d4861e9165b4bc83b71d,75,95,122,58,75,69,494,173,false,true,3378,false,false,false,false,false,false,false,false,false,kalos
911,711,gourgeist-super,Super Size,8,12,Pumpkin Pokémon,9,,3,1.7m,"5'7""",39kg,85.98lbs,53,119,15,0,0,2,0,0,0,https://cdn.pokedb.org/923ce4229d670ea1b2f3bd6249cc6cfdfc2c72f59e07c0096d7a81562a04fffa,https://cdn.pokedb.org/923ce4229d670ea1b2f3bd6249cc6cfdfc2c72f59e07c0096d7a81562a04fffaw40h40,https://cdn.pokedb.org/923ce4229d670ea1b2f3bd6249cc6cfdfc2c72f59e07c0096d7a81562a04fffaw70h70,https://cdn.pokedb.org/923ce4229d670ea1b2f3bd6249cc6cfdfc2c72f59e07c0096d7a81562a04fffaw100h100,https://cdn.pokedb.org/1b8fa573b1fa0480cae77514980ca337a27154d58c2b220fb34b29481d614c62,https://cdn.pokedb.org/1b8fa573b1fa0480cae77514980ca337a27154d58c2b220fb34b29481d614c62w40h40,https://cdn.pokedb.org/e7a2c5572381a5358e78fcdc074f476d304ec61558e3d213259242a2e1547117,85,100,122,58,75,54,494,173,false,true,3378,false,false,false,false,false,false,false,false,false,kalos
912,712,bergmite-default,Default Form,15,,Ice Chunk Pokémon,5,,2,1m,"3'3""",99.5kg,219.36lbs,20,115,5,0,0,1,0,0,0,https://cdn.pokedb.org/fc41e41610cdc042dcaea355f6e0bea9c5332e3dc8362cd1f82cdd12393ac706,https://cdn.pokedb.org/fc41e41610cdc042dcaea355f6e0bea9c5332e3dc8362cd1f82cdd12393ac706w40h40,https://cdn.pokedb.org/fc41e41610cdc042dcaea355f6e0bea9c5332e3dc8362cd1f82cdd12393ac706w70h70,https://cdn.pokedb.org/fc41e41610cdc042dcaea355f6e0bea9c5332e3dc8362cd1f82cdd12393ac706w100h100,https://cdn.pokedb.org/04badfe21ea6d0261d969c96d043d61c6e51445da9d0d0e9768b77693c0ac750,https://cdn.pokedb.org/04badfe21ea6d0261d969c96d043d61c6e51445da9d0d0e9768b77693c0ac750w40h40,https://cdn.pokedb.org/0a8174c9e18d905830e161b2d98b33955211d83453a3f37424122fbcf8d44a34,55,69,85,32,35,28,304,61,true,true,3493,false,false,false,false,false,false,false,false,false,kalos
913,713,avalugg-default,Default Form,15,,Iceberg Pokémon,5,,2,2m,"6'7""",505kg,1113.33lbs,20,115,5,0,0,2,0,0,0,https://cdn.pokedb.org/4d57ce64f26ea94c5b2b8448e426c7862ee850d8d3725aa5b5c254b3f6e299d9,https://cdn.pokedb.org/4d57ce64f26ea94c5b2b8448e426c7862ee850d8d3725aa5b5c254b3f6e299d9w40h40,https://cdn.pokedb.org/4d57ce64f26ea94c5b2b8448e426c7862ee850d8d3725aa5b5c254b3f6e299d9w70h70,https://cdn.pokedb.org/4d57ce64f26ea94c5b2b8448e426c7862ee850d8d3725aa5b5c254b3f6e299d9w100h100,https://cdn.pokedb.org/c4fccdc0413c935c2f5f0b6ff5d9e6198370f22e0de58e007a6ab742cb0e97ac,https://cdn.pokedb.org/c4fccdc0413c935c2f5f0b6ff5d9e6198370f22e0de58e007a6ab742cb0e97acw40h40,https://cdn.pokedb.org/1b6fa2a1ce260b78f0d9778d5f1e4517c4d4241a8ebad0480799ad8227f42058,95,117,184,44,46,28,514,180,true,true,3493,false,false,false,false,false,false,false,false,false,kalos
914,713,avalugg-hisuian,Hisuian Form,15,6,Iceberg Pokémon,5,,2,1.4m,"4'7""",262.4kg,578.49lbs,173,115,5,0,0,2,0,0,0,https://cdn.pokedb.org/71e7f3e586562d03df5470d3c13be2f02ce9fabb06ed4645e5f124db1e210627,https://cdn.pokedb.org/71e7f3e586562d03df5470d3c13be2f02ce9fabb06ed4645e5f124db1e210627w40h40,https://cdn.pokedb.org/71e7f3e586562d03df5470d3c13be2f02ce9fabb06ed4645e5f124db1e210627w70h70,https://cdn.pokedb.org/71e7f3e586562d03df5470d3c13be2f02ce9fabb06ed4645e5f124db1e210627w100h100,https://cdn.pokedb.org/57f2414f6b9a35ad2c4e3355f979025b5fcfb68ad95a1efa43436ecce85ec26b,https://cdn.pokedb.org/57f2414f6b9a35ad2c4e3355f979025b5fcfb68ad95a1efa43436ecce85ec26bw40h40,https://cdn.pokedb.org/1b6fa2a1ce260b78f0d9778d5f1e4517c4d4241a8ebad0480799ad8227f42058,95,127,184,34,36,38,514,180,false,true,3499,false,false,false,false,false,false,false,false,false,hisui
915,714,noibat-default,Default Form,3,16,Sound Wave Pokémon,12,,7,0.5m,"1'8""",8kg,17.64lbs,119,151,140,0,0,0,0,0,1,https://cdn.pokedb.org/b39007dcc9f27c80e2203352e15ee48ef3f82aa26eda90a0ebb8067ab4df31b6,https://cdn.pokedb.org/b39007dcc9f27c80e2203352e15ee48ef3f82aa26eda90a0ebb8067ab4df31b6w40h40,https://cdn.pokedb.org/b39007dcc9f27c80e2203352e15ee48ef3f82aa26eda90a0ebb8067ab4df31b6w70h70,https://cdn.pokedb.org/b39007dcc9f27c80e2203352e15ee48ef3f82aa26eda90a0ebb8067ab4df31b6w100h100,https://cdn.pokedb.org/9a32826488288195897d4a5a5d63af8c4a8bf63be87a08dbe77b7dd6c26f12fd,https://cdn.pokedb.org/9a32826488288195897d4a5a5d63af8c4a8bf63be87a08dbe77b7dd6c26f12fdw40h40,https://cdn.pokedb.org/04ea9aa99214dacd5cedc78ac62ad54b4cd0af8b5f0f628a12cb6c6da186c398,40,30,35,45,40,55,245,49,true,true,3292,false,false,false,false,false,false,false,false,false,kalos
916,715,noivern-default,Default Form,3,16,Sound Wave Pokémon,12,,7,1.5m,"4'11""",85kg,187.39lbs,119,151,140,0,0,0,0,0,2,https://cdn.pokedb.org/6b9103f8f0f5fc2f2d97c6b0865f93d5dbd0532a4b6e9799589281c9c440350e,https://cdn.pokedb.org/6b9103f8f0f5fc2f2d97c6b0865f93d5dbd0532a4b6e9799589281c9c440350ew40h40,https://cdn.pokedb.org/6b9103f8f0f5fc2f2d97c6b0865f93d5dbd0532a4b6e9799589281c9c440350ew70h70,https://cdn.pokedb.org/6b9103f8f0f5fc2f2d97c6b0865f93d5dbd0532a4b6e9799589281c9c440350ew100h100,https://cdn.pokedb.org/19b155c961533ae3877c403b135188e3ac57089e06c6cd828aadfeef63730c32,https://cdn.pokedb.org/19b155c961533ae3877c403b135188e3ac57089e06c6cd828aadfeef63730c32w40h40,https://cdn.pokedb.org/9bf7b51c2cf5d518836573c9297f987dccffcf0152c380d761477e1edd104ac4,85,70,80,97,80,123,535,187,true,true,3292,false,false,false,false,false,false,false,false,false,kalos
