item_identifier,image_path,image_path_small,version_identifier
pp-max,https://cdn.pokedb.org/988550583eb6247c1a2eda6e94fa9dc9ab770394255cce7d6042431bc463d38c,https://cdn.pokedb.org/988550583eb6247c1a2eda6e94fa9dc9ab770394255cce7d6042431bc463d38cw20h20,firered-leafgreen
pp-up,https://cdn.pokedb.org/d4181768bffb15a4ac2cd7177ddcf4b71616a63286085bed333186cc4f4c9648,https://cdn.pokedb.org/d4181768bffb15a4ac2cd7177ddcf4b71616a63286085bed333186cc4f4c9648w20h20,scarlet-violet
pp-up,https://cdn.pokedb.org/3b742f63476966686d4ab059043bd46896f70e36487d3e459afb08722c8ab313,https://cdn.pokedb.org/3b742f63476966686d4ab059043bd46896f70e36487d3e459afb08722c8ab313w20h20,brilliant-diamond-shining-pearl
pp-up,https://cdn.pokedb.org/3e596e0bf26e116b6f6e3e18708fb48660b417acfe3c2ed43c11177c367ccfff,https://cdn.pokedb.org/3e596e0bf26e116b6f6e3e18708fb48660b417acfe3c2ed43c11177c367ccfffw20h20,firered-leafgreen
precooked-burger,https://cdn.pokedb.org/7f21746b1ad4d91125341b81383af3c30a6171b6410088f5a29235a505f24960,https://cdn.pokedb.org/7f21746b1ad4d91125341b81383af3c30a6171b6410088f5a29235a505f24960w20h20,sword-shield
premier-ball,https://cdn.pokedb.org/7090fe8e0105cc92e348d8d59347646713ba7433b5556f90326abaef599f4b3a,https://cdn.pokedb.org/7090fe8e0105cc92e348d8d59347646713ba7433b5556f90326abaef599f4b3aw20h20,scarlet-violet
premier-ball,https://cdn.pokedb.org/fa283f8719075bfd1e7a509f71d19620db7290f8aa9cca645f40477a514d0916,https://cdn.pokedb.org/fa283f8719075bfd1e7a509f71d19620db7290f8aa9cca645f40477a514d0916w20h20,firered-leafgreen
premier-ball,https://cdn.pokedb.org/564f42cb5b5e169e5149e99c195ddc736dac1c9fc2c2ef74be8a08e9729456c2,https://cdn.pokedb.org/564f42cb5b5e169e5149e99c195ddc736dac1c9fc2c2ef74be8a08e9729456c2w20h20,home
pretty-feather,https://cdn.pokedb.org/f075f677a72e9a1af30ac2a1cf5a99f811a0b54fc5fa59de96d5d8f82c211bd1,https://cdn.pokedb.org/f075f677a72e9a1af30ac2a1cf5a99f811a0b54fc5fa59de96d5d8f82c211bd1w20h20,black-white
pretty-feather,https://cdn.pokedb.org/19c06931973525d85537137832bc8bd854bc9d61af8895050629765c4ec91aed,https://cdn.pokedb.org/19c06931973525d85537137832bc8bd854bc9d61af8895050629765c4ec91aedw20h20,scarlet-violet
primarium-z,https://cdn.pokedb.org/e1ed86411e5183f16022b0fe36b30360bec1843fa410165fd5f5e010c2ed8c20,https://cdn.pokedb.org/e1ed86411e5183f16022b0fe36b30360bec1843fa410165fd5f5e010c2ed8c20w20h20,sun-moon
primarium-z,https://cdn.pokedb.org/5db8476d47278451d88f8999979b8a6e22054d569d7d0a715b21b07f48f91e79,https://cdn.pokedb.org/5db8476d47278451d88f8999979b8a6e22054d569d7d0a715b21b07f48f91e79w20h20,sun-moon
prism-scale,https://cdn.pokedb.org/10cd5d66cf39da8bac60c7ddda32518971f7c217c48dbfc63757fb72f3bccc64,https://cdn.pokedb.org/10cd5d66cf39da8bac60c7ddda32518971f7c217c48dbfc63757fb72f3bccc64w20h20,black-white
prism-scale,https://cdn.pokedb.org/62035d3f34dc89e399ac880ac80ff53ab8bcb5186c4f94cfe04349c5394ec045,https://cdn.pokedb.org/62035d3f34dc89e399ac880ac80ff53ab8bcb5186c4f94cfe04349c5394ec045w20h20,scarlet-violet
prism-scale,https://cdn.pokedb.org/995aac023c4358edd87f1b0ba01961da6798ce09063638fb519b895f33784ca3,https://cdn.pokedb.org/995aac023c4358edd87f1b0ba01961da6798ce09063638fb519b895f33784ca3w20h20,brilliant-diamond-shining-pearl
prison-bottle,https://cdn.pokedb.org/4816a49281caaeaa5948ca89da97e5f50520dd87fa8a3f2939aef4d6fa4d1f4c,https://cdn.pokedb.org/4816a49281caaeaa5948ca89da97e5f50520dd87fa8a3f2939aef4d6fa4d1f4cw20h20,scarlet-violet
prison-bottle,https://cdn.pokedb.org/5b842e4d6352e46f301e08492ba050c041e80ea018a16cbcd5944f223eb5fb27,https://cdn.pokedb.org/5b842e4d6352e46f301e08492ba050c041e80ea018a16cbcd5944f223eb5fb27w20h20,platinum
professors-mask,https://cdn.pokedb.org/4f6e2de9a67a957e2fb098cf7505a72e4ffedab9d913e6a9d32c02b62be27d2e,https://cdn.pokedb.org/4f6e2de9a67a957e2fb098cf7505a72e4ffedab9d913e6a9d32c02b62be27d2ew20h20,sun-moon
professors-mask,https://cdn.pokedb.org/317c12d3e8b183c73669f69f0b5ad6b22317e525118e5fe5fe739a27a3b91a4d,https://cdn.pokedb.org/317c12d3e8b183c73669f69f0b5ad6b22317e525118e5fe5fe739a27a3b91a4dw20h20,sun-moon
profs-letter,https://cdn.pokedb.org/755f141ca84b5611f6e140fd79b0da3e8b2ab17059f0ddd6b13e82c4df4937e0,https://cdn.pokedb.org/755f141ca84b5611f6e140fd79b0da3e8b2ab17059f0ddd6b13e82c4df4937e0w20h20,x-y
prop-case,https://cdn.pokedb.org/e79a5b374e628d79a8c4b20c73d90c35e75f9f4871876f75130967d13bd16a31,https://cdn.pokedb.org/e79a5b374e628d79a8c4b20c73d90c35e75f9f4871876f75130967d13bd16a31w20h20,black-white
prop-case,https://cdn.pokedb.org/6517498c1534fb01e8d9f755785f04c1eee9ad02718ddde91e12774a41186026,https://cdn.pokedb.org/6517498c1534fb01e8d9f755785f04c1eee9ad02718ddde91e12774a41186026w20h20,black-white
prosciutto,https://cdn.pokedb.org/c81fc1e7ecb63c670be0a5adc51c0e7022a34748ee66c57c5aae900d4244c90a,https://cdn.pokedb.org/c81fc1e7ecb63c670be0a5adc51c0e7022a34748ee66c57c5aae900d4244c90aw20h20,scarlet-violet
protective-pads,https://cdn.pokedb.org/f156d1c03013bfeb57f5bbd7889b4997d7f3da1305bce2ba0427e91dbd13cfbb,https://cdn.pokedb.org/f156d1c03013bfeb57f5bbd7889b4997d7f3da1305bce2ba0427e91dbd13cfbbw20h20,scarlet-violet
protective-pads,https://cdn.pokedb.org/00eb734a3bc3e8ed46ac2b26e55a2ec490f0a19f90566e812366661f1f23b56b,https://cdn.pokedb.org/00eb734a3bc3e8ed46ac2b26e55a2ec490f0a19f90566e812366661f1f23b56bw20h20,sun-moon
protector,https://cdn.pokedb.org/a460dfe9c05f7598c9c9668d5944bbc326e418def634ad69b4f463ca08436147,https://cdn.pokedb.org/a460dfe9c05f7598c9c9668d5944bbc326e418def634ad69b4f463ca08436147w20h20,legends-arceus
protector,https://cdn.pokedb.org/a99dac4382ee6c97271d3889e55068b188b6dafc46e967486a57a38714d65eac,https://cdn.pokedb.org/a99dac4382ee6c97271d3889e55068b188b6dafc46e967486a57a38714d65eacw20h20,scarlet-violet
protector,https://cdn.pokedb.org/4837f12d6f34479384591d4daec2d5cf175bbf7d38f635d6606349319cf7fc53,https://cdn.pokedb.org/4837f12d6f34479384591d4daec2d5cf175bbf7d38f635d6606349319cf7fc53w20h20,brilliant-diamond-shining-pearl
protector,https://cdn.pokedb.org/9e75971f83238d70d2ce0a6e9ce06966e4e9217232dcce743962c2dc67a3baf3,https://cdn.pokedb.org/9e75971f83238d70d2ce0a6e9ce06966e4e9217232dcce743962c2dc67a3baf3w20h20,diamond-pearl
protein,https://cdn.pokedb.org/131dc2b4cd7472680e0b829471715970d6c0bcbb86c39b2537111ca15c58135d,https://cdn.pokedb.org/131dc2b4cd7472680e0b829471715970d6c0bcbb86c39b2537111ca15c58135dw20h20,scarlet-violet
protein,https://cdn.pokedb.org/d47fd3cdf46cd4a2522670392fac1540a65a9276b99a6b463a8c307587beae57,https://cdn.pokedb.org/d47fd3cdf46cd4a2522670392fac1540a65a9276b99a6b463a8c307587beae57w20h20,firered-leafgreen
protein,https://cdn.pokedb.org/d9d18c140179e83326ef35d117ae7ba2c8d3845bb9aaa1ba9a23e2927a5b5ad0,https://cdn.pokedb.org/d9d18c140179e83326ef35d117ae7ba2c8d3845bb9aaa1ba9a23e2927a5b5ad0w20h20,brilliant-diamond-shining-pearl
psychic-gem,https://cdn.pokedb.org/e2726a8ab4fd381ac2dd641d7851c360b4306de3a5d1b245788a76cf8bb0bff7,https://cdn.pokedb.org/e2726a8ab4fd381ac2dd641d7851c360b4306de3a5d1b245788a76cf8bb0bff7w20h20,black-white
psychic-memory,https://cdn.pokedb.org/d2fb7b44914e7c19163cd58b7402a232d74c059813f9eb28590d9cfcedf2c992,https://cdn.pokedb.org/d2fb7b44914e7c19163cd58b7402a232d74c059813f9eb28590d9cfcedf2c992w20h20,sun-moon
psychic-seed,https://cdn.pokedb.org/b9ad39e26f8b3ff694bdbbe090368c85ee7cd283df5769503191b1098511d792,https://cdn.pokedb.org/b9ad39e26f8b3ff694bdbbe090368c85ee7cd283df5769503191b1098511d792w20h20,sun-moon
psychic-seed,https://cdn.pokedb.org/4ac596605bd546e1e5d7e2bb4141504daec7d972a1a70514410e9212f02258df,https://cdn.pokedb.org/4ac596605bd546e1e5d7e2bb4141504daec7d972a1a70514410e9212f02258dfw20h20,scarlet-violet
psychic-tera-shard,https://cdn.pokedb.org/a5497f8eddcbc41ef3f7b1b5870ed520ccf28961bda70f1f30e70366db95ea91,https://cdn.pokedb.org/a5497f8eddcbc41ef3f7b1b5870ed520ccf28961bda70f1f30e70366db95ea91w20h20,scarlet-violet
psychium-z,https://cdn.pokedb.org/fd9a49ea5d5a3a9277c9155ae5e05b8d5542bd2efecb65ec071ccfed158fe81e,https://cdn.pokedb.org/fd9a49ea5d5a3a9277c9155ae5e05b8d5542bd2efecb65ec071ccfed158fe81ew20h20,sun-moon
psychium-z,https://cdn.pokedb.org/9c149b6175efc20829dbece177ceaa43db534f03b4245df5a301dcf91bab251e,https://cdn.pokedb.org/9c149b6175efc20829dbece177ceaa43db534f03b4245df5a301dcf91bab251ew20h20,sun-moon
psyduck-candy,https://cdn.pokedb.org/a48382e0194621da66495a9f16cd57434a63965d16fe569cd2c0098a57e4ee2b,https://cdn.pokedb.org/a48382e0194621da66495a9f16cd57434a63965d16fe569cd2c0098a57e4ee2bw20h20,go
psyduck-down,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
pumkin-berry,https://cdn.pokedb.org/1451cc2763dc737d208e5b6866e3f68fe98383ca88f8321ff01efc26ba88b553,https://cdn.pokedb.org/1451cc2763dc737d208e5b6866e3f68fe98383ca88f8321ff01efc26ba88b553w20h20,ruby-sapphire
punching-glove,https://cdn.pokedb.org/8ffdfc38950617dd899585c0e8f49bf0adc26e122ebfc64c4bdb1ccd46e52dd2,https://cdn.pokedb.org/8ffdfc38950617dd899585c0e8f49bf0adc26e122ebfc64c4bdb1ccd46e52dd2w20h20,scarlet-violet
pungent-root,https://cdn.pokedb.org/44007428827def2752a70d468aae50a96a2450c5d764b8f0a70b5d669f798574,https://cdn.pokedb.org/44007428827def2752a70d468aae50a96a2450c5d764b8f0a70b5d669f798574w20h20,sword-shield
pure-incense,https://cdn.pokedb.org/e217ef1a90e63f9fa9424c0c608f42e2245ec0c3da17f89ffccae9fede83c473,https://cdn.pokedb.org/e217ef1a90e63f9fa9424c0c608f42e2245ec0c3da17f89ffccae9fede83c473w20h20,diamond-pearl
pure-incense,https://cdn.pokedb.org/c78a799236e0e834cbdb764bc42703921693a544000dcd93146572e5b3cd4437,https://cdn.pokedb.org/c78a799236e0e834cbdb764bc42703921693a544000dcd93146572e5b3cd4437w20h20,scarlet-violet
pure-incense,https://cdn.pokedb.org/6f5248a4048115735ed2c69fab27bdae27579986ba5a9a05b3dce30321e5e797,https://cdn.pokedb.org/6f5248a4048115735ed2c69fab27bdae27579986ba5a9a05b3dce30321e5e797w20h20,brilliant-diamond-shining-pearl
purple-nectar,https://cdn.pokedb.org/718df4bb9d0ffa79fec9e232914ac263f0537d59076e185774f35a08c0725f0a,https://cdn.pokedb.org/718df4bb9d0ffa79fec9e232914ac263f0537d59076e185774f35a08c0725f0aw20h20,scarlet-violet
purple-nectar,https://cdn.pokedb.org/338c40645a5425bb3fe61855b326f6cd8b6dc0b425479b42ac0b1e716b9a4a80,https://cdn.pokedb.org/338c40645a5425bb3fe61855b326f6cd8b6dc0b425479b42ac0b1e716b9a4a80w20h20,sun-moon
purple-petal,https://cdn.pokedb.org/1fca5f7a97d8b1e0c27af40c9401f09f5dd891d0ff41fb495aea8c79e6fa3068,https://cdn.pokedb.org/1fca5f7a97d8b1e0c27af40c9401f09f5dd891d0ff41fb495aea8c79e6fa3068w20h20,ultra-sun-ultra-moon
purple-petal,https://cdn.pokedb.org/d871ed50671b1874e6718d9f80855850f254644033a83edf723e921816178cb8,https://cdn.pokedb.org/d871ed50671b1874e6718d9f80855850f254644033a83edf723e921816178cb8w20h20,ultra-sun-ultra-moon
qualot-berry,https://cdn.pokedb.org/0106d74516c42a5ee42d7f6736bc0bc94fb1dcebb207353b08f54f4f69647f57,https://cdn.pokedb.org/0106d74516c42a5ee42d7f6736bc0bc94fb1dcebb207353b08f54f4f69647f57w20h20,scarlet-violet
qualot-berry,https://cdn.pokedb.org/86f7f0daf5ca9ab87acc5b4258ed060c3dfa1e6ff8d49fda330b13039f327ed7,https://cdn.pokedb.org/86f7f0daf5ca9ab87acc5b4258ed060c3dfa1e6ff8d49fda330b13039f327ed7w20h20,brilliant-diamond-shining-pearl
qualot-berry,https://cdn.pokedb.org/37a3b55b75de2477503acfcc6ba4311d7008ba1fcca142c05525f3ed9df74317,https://cdn.pokedb.org/37a3b55b75de2477503acfcc6ba4311d7008ba1fcca142c05525f3ed9df74317w20h20,ruby-sapphire
qualot-berry,https://cdn.pokedb.org/58abb52ed787a4b49ef9a0b13dbbcf71b125c698da7dc15c3cb471163a18c3af,https://cdn.pokedb.org/58abb52ed787a4b49ef9a0b13dbbcf71b125c698da7dc15c3cb471163a18c3afw20h20,firered-leafgreen
quick-ball,https://cdn.pokedb.org/65ef83199a2ade187b93b865eb8ea2b07e36b1259205bb9fb3db8a40fee24788,https://cdn.pokedb.org/65ef83199a2ade187b93b865eb8ea2b07e36b1259205bb9fb3db8a40fee24788w20h20,home
quick-ball,https://cdn.pokedb.org/699ea330dbc4fe14c1091c107b3730e48ca444460543e536520464b2dd9dbd97,https://cdn.pokedb.org/699ea330dbc4fe14c1091c107b3730e48ca444460543e536520464b2dd9dbd97w20h20,brilliant-diamond-shining-pearl
quick-ball,https://cdn.pokedb.org/459dd1e5aa35ae3b648a2b1ba999ebb79b5ce316bf0291b99c99637c5bb225d4,https://cdn.pokedb.org/459dd1e5aa35ae3b648a2b1ba999ebb79b5ce316bf0291b99c99637c5bb225d4w20h20,scarlet-violet
quick-ball,https://cdn.pokedb.org/d82560687827c05afa837d45ec840d5c5bf7347223b7ed6c4871b71171103e8b,https://cdn.pokedb.org/d82560687827c05afa837d45ec840d5c5bf7347223b7ed6c4871b71171103e8bw20h20,diamond-pearl
quick-candy,https://cdn.pokedb.org/87c2568589c89c55ff1ea8a1b75d03af8dc64603a8573bcb8f6cf7617d859994,https://cdn.pokedb.org/87c2568589c89c55ff1ea8a1b75d03af8dc64603a8573bcb8f6cf7617d859994w20h20,lets-go-pikachu-lets-go-eevee
quick-candy-l,https://cdn.pokedb.org/f549c55acc73b84da12c47ec82ea86c1ecd6fe81db3636ab052b01f969dcbb33,https://cdn.pokedb.org/f549c55acc73b84da12c47ec82ea86c1ecd6fe81db3636ab052b01f969dcbb33w20h20,lets-go-pikachu-lets-go-eevee
quick-candy-xl,https://cdn.pokedb.org/c8daf3978efe32ead7de6b4d98512d5277dc37f79dad3d9bf114d6aebd69cac2,https://cdn.pokedb.org/c8daf3978efe32ead7de6b4d98512d5277dc37f79dad3d9bf114d6aebd69cac2w20h20,lets-go-pikachu-lets-go-eevee
quick-claw,https://cdn.pokedb.org/b0ae67bfb3d4626b660c114947f5480f80cd378f95170be4386c7423e9d66ea8,https://cdn.pokedb.org/b0ae67bfb3d4626b660c114947f5480f80cd378f95170be4386c7423e9d66ea8w20h20,brilliant-diamond-shining-pearl
quick-claw,https://cdn.pokedb.org/2c50336932d7f88c276532ad1619c491bb76218f8ee5c905f51d6ae0cb986c0e,https://cdn.pokedb.org/2c50336932d7f88c276532ad1619c491bb76218f8ee5c905f51d6ae0cb986c0ew20h20,scarlet-violet
quick-claw,https://cdn.pokedb.org/c1d05b8708f19cbc50c78eafbf8129e4be84278070247dec86d0e0aeb2b8d994,https://cdn.pokedb.org/c1d05b8708f19cbc50c78eafbf8129e4be84278070247dec86d0e0aeb2b8d994w20h20,firered-leafgreen
quick-powder,https://cdn.pokedb.org/cca889f5ae1502c7a0bf079617ee9e4f3fdb950d9b3bff87f9cb18fc3dc36bf7,https://cdn.pokedb.org/cca889f5ae1502c7a0bf079617ee9e4f3fdb950d9b3bff87f9cb18fc3dc36bf7w20h20,diamond-pearl
quick-powder,https://cdn.pokedb.org/7ec9b8502ca12b7910986f2b5c70354f0ce64179a1282ab008dbd7beac1def9f,https://cdn.pokedb.org/7ec9b8502ca12b7910986f2b5c70354f0ce64179a1282ab008dbd7beac1def9fw20h20,brilliant-diamond-shining-pearl
quiet-mint,https://cdn.pokedb.org/cf0b81d2b4b986a777cf63ed25c4e896d315aebf4f69e71b761613b9d5f2384f,https://cdn.pokedb.org/cf0b81d2b4b986a777cf63ed25c4e896d315aebf4f69e71b761613b9d5f2384fw20h20,scarlet-violet
quiet-mint,https://cdn.pokedb.org/81e0e1bb1a3221b50377ef5cd831d31061051495adf9fbf4a7dd6978f0eaec82,https://cdn.pokedb.org/81e0e1bb1a3221b50377ef5cd831d31061051495adf9fbf4a7dd6978f0eaec82w20h20,legends-arceus
quiet-mint,https://cdn.pokedb.org/6e293ebd765b66e0b3e749cf57a0115b04eef8281c653344fd3855ca0772217c,https://cdn.pokedb.org/6e293ebd765b66e0b3e749cf57a0115b04eef8281c653344fd3855ca0772217cw20h20,brilliant-diamond-shining-pearl
quiet-mint,https://cdn.pokedb.org/89c50fd8eb1984b09a7c17b64e91eb2d3d453c9d0d9159527617bfad09a31dd6,https://cdn.pokedb.org/89c50fd8eb1984b09a7c17b64e91eb2d3d453c9d0d9159527617bfad09a31dd6w20h20,sword-shield
qwilfish-spines,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
rabuta-berry,https://cdn.pokedb.org/0839359046bedc4fae794a9f6c968647cfc7dc009a643686be74fe8119ac3908,https://cdn.pokedb.org/0839359046bedc4fae794a9f6c968647cfc7dc009a643686be74fe8119ac3908w20h20,firered-leafgreen
rabuta-berry,https://cdn.pokedb.org/95f017f4045fbed08ed084ff4f05efd9a421520230dbb1a32abda630f103ff2c,https://cdn.pokedb.org/95f017f4045fbed08ed084ff4f05efd9a421520230dbb1a32abda630f103ff2cw20h20,brilliant-diamond-shining-pearl
rabuta-berry,https://cdn.pokedb.org/2953f3c5d8f6d9ce211e57286cf424caead403d0ac41f166ffc94dd88e3cffc4,https://cdn.pokedb.org/2953f3c5d8f6d9ce211e57286cf424caead403d0ac41f166ffc94dd88e3cffc4w20h20,scarlet-violet
rabuta-berry,https://cdn.pokedb.org/077bf1015424427a342720afb2ef2ab710972c30dc62b5a8c1048d2691baaf1b,https://cdn.pokedb.org/077bf1015424427a342720afb2ef2ab710972c30dc62b5a8c1048d2691baaf1bw20h20,ruby-sapphire
radiant-petal,https://cdn.pokedb.org/e1f9ff111b82ae1340587c7cc55b540c9f4b71fa15c6863bee0f5a96629b672d,https://cdn.pokedb.org/e1f9ff111b82ae1340587c7cc55b540c9f4b71fa15c6863bee0f5a96629b672dw20h20,sword-shield
rage-candy-bar,https://cdn.pokedb.org/a4ca09a7cd2bfb15f3786cf76efa2bc0db1dca56f89070d1351b4e1fac7b3807,https://cdn.pokedb.org/a4ca09a7cd2bfb15f3786cf76efa2bc0db1dca56f89070d1351b4e1fac7b3807w20h20,heartgold-soulsilver
raikou-treat,https://cdn.pokedb.org/11396ecb0ac496e1454467b99bdc139e62287d80089b8eba679dc61d57b11c9c,https://cdn.pokedb.org/11396ecb0ac496e1454467b99bdc139e62287d80089b8eba679dc61d57b11c9cw20h20,the-indigo-disk
rainbow-feather,https://cdn.pokedb.org/9311b1a76c2a877ae48ca2ba22fd42e8a8e68a9710b7a7b276545fc899ac4761,https://cdn.pokedb.org/9311b1a76c2a877ae48ca2ba22fd42e8a8e68a9710b7a7b276545fc899ac4761w20h20,heartgold-soulsilver
rainbow-flower,https://cdn.pokedb.org/8b844d219cb519ef97d4d9ad8342a75b71800f06c17b96308797f4dc6a65a3f9,https://cdn.pokedb.org/8b844d219cb519ef97d4d9ad8342a75b71800f06c17b96308797f4dc6a65a3f9w20h20,ultra-sun-ultra-moon
rainbow-flower,https://cdn.pokedb.org/92efa0a2deb8504b045e4922b75b33c5068f6f4fd6532afc8b4514242c9752b6,https://cdn.pokedb.org/92efa0a2deb8504b045e4922b75b33c5068f6f4fd6532afc8b4514242c9752b6w20h20,ultra-sun-ultra-moon
rainbow-pass,https://cdn.pokedb.org/a0da4ca2bcbc434c8a2f928cbdebd3653b7e90eaa91050e705fc14f165959d25,https://cdn.pokedb.org/a0da4ca2bcbc434c8a2f928cbdebd3653b7e90eaa91050e705fc14f165959d25w20h20,firered-leafgreen
rainbow-slate,https://cdn.pokedb.org/4f0ad1ab1a09a791c45ab7f9f6d44d9d8d95ea82900c2c3460618dbbd1a4fae8,https://cdn.pokedb.org/4f0ad1ab1a09a791c45ab7f9f6d44d9d8d95ea82900c2c3460618dbbd1a4fae8w20h20,brilliant-diamond-shining-pearl
ralts-dust,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
rare-bone,https://cdn.pokedb.org/448717c0f9e95516a62016a06db7d1e8d5550567ead4a6a07a5aa117102c92e3,https://cdn.pokedb.org/448717c0f9e95516a62016a06db7d1e8d5550567ead4a6a07a5aa117102c92e3w20h20,brilliant-diamond-shining-pearl
rare-bone,https://cdn.pokedb.org/1ce5141733f8a44c07c0e11737c217f1d5b4ba35f372191d0dde6b70745e0c67,https://cdn.pokedb.org/1ce5141733f8a44c07c0e11737c217f1d5b4ba35f372191d0dde6b70745e0c67w20h20,scarlet-violet
rare-bone,https://cdn.pokedb.org/8aa35fc19e8c2ed74426b216aa6d0cfa973a98f09cf05df29332c1693fb82ee1,https://cdn.pokedb.org/8aa35fc19e8c2ed74426b216aa6d0cfa973a98f09cf05df29332c1693fb82ee1w20h20,brilliant-diamond-shining-pearl
rare-bone,https://cdn.pokedb.org/e96eddc0f6ec8586577977965ecb6604caeda921e1e1db444560d457b407f334,https://cdn.pokedb.org/e96eddc0f6ec8586577977965ecb6604caeda921e1e1db444560d457b407f334w20h20,diamond-pearl
rare-candy,https://cdn.pokedb.org/e83b455eb7e6b11c6a43a038ad1dd466c83374e24e6b1779412146d12adeeda3,https://cdn.pokedb.org/e83b455eb7e6b11c6a43a038ad1dd466c83374e24e6b1779412146d12adeeda3w20h20,brilliant-diamond-shining-pearl
rare-candy,https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085,https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20,scarlet-violet
rare-candy,https://cdn.pokedb.org/0acebcedb539886ce95c9f45299a532ef509312b885ceaa8f6234cc20ff9fd44,https://cdn.pokedb.org/0acebcedb539886ce95c9f45299a532ef509312b885ceaa8f6234cc20ff9fd44w20h20,legends-arceus
rare-candy,https://cdn.pokedb.org/b84d19aa2c6027b2bbb9892837ee0a994326b94263d2d8db4b7ec8e2d590d73f,https://cdn.pokedb.org/b84d19aa2c6027b2bbb9892837ee0a994326b94263d2d8db4b7ec8e2d590d73fw20h20,firered-leafgreen
rash-mint,https://cdn.pokedb.org/81e0e1bb1a3221b50377ef5cd831d31061051495adf9fbf4a7dd6978f0eaec82,https://cdn.pokedb.org/81e0e1bb1a3221b50377ef5cd831d31061051495adf9fbf4a7dd6978f0eaec82w20h20,legends-arceus
rash-mint,https://cdn.pokedb.org/6e293ebd765b66e0b3e749cf57a0115b04eef8281c653344fd3855ca0772217c,https://cdn.pokedb.org/6e293ebd765b66e0b3e749cf57a0115b04eef8281c653344fd3855ca0772217cw20h20,brilliant-diamond-shining-pearl
rash-mint,https://cdn.pokedb.org/89c50fd8eb1984b09a7c17b64e91eb2d3d453c9d0d9159527617bfad09a31dd6,https://cdn.pokedb.org/89c50fd8eb1984b09a7c17b64e91eb2d3d453c9d0d9159527617bfad09a31dd6w20h20,sword-shield
rash-mint,https://cdn.pokedb.org/cf0b81d2b4b986a777cf63ed25c4e896d315aebf4f69e71b761613b9d5f2384f,https://cdn.pokedb.org/cf0b81d2b4b986a777cf63ed25c4e896d315aebf4f69e71b761613b9d5f2384fw20h20,scarlet-violet
rattata-candy,https://cdn.pokedb.org/8ff0d66ebb25682154896879c0d5dd6b38bf4a878ed5b31f4595192c7a0d32de,https://cdn.pokedb.org/8ff0d66ebb25682154896879c0d5dd6b38bf4a878ed5b31f4595192c7a0d32dew20h20,go
rawst-berry,https://cdn.pokedb.org/b386feb4023fbc34d9777e969e9a00b8edc6e917874cd0ec1a6c80a8d1ff91b4,https://cdn.pokedb.org/b386feb4023fbc34d9777e969e9a00b8edc6e917874cd0ec1a6c80a8d1ff91b4w20h20,firered-leafgreen
rawst-berry,https://cdn.pokedb.org/acf57a0569ba6304fa4e35927693f176b1f9a86843b37c917965b552b4bd2c54,https://cdn.pokedb.org/acf57a0569ba6304fa4e35927693f176b1f9a86843b37c917965b552b4bd2c54w20h20,brilliant-diamond-shining-pearl
rawst-berry,https://cdn.pokedb.org/f18756c810c7434f553882de3805d891aad73812d4290d8b8f7cf94d2d05e0d0,https://cdn.pokedb.org/f18756c810c7434f553882de3805d891aad73812d4290d8b8f7cf94d2d05e0d0w20h20,scarlet-violet
rawst-berry,https://cdn.pokedb.org/01a4f093e0a1c2dfd7605994a2eca36cdda6cf35cb9fabc0158e82fd78546f49,https://cdn.pokedb.org/01a4f093e0a1c2dfd7605994a2eca36cdda6cf35cb9fabc0158e82fd78546f49w20h20,legends-arceus
rawst-berry,https://cdn.pokedb.org/8696e7c749127eccdf771b1cb015ec625ca8288f1a674d2de5e4edb35f671d8f,https://cdn.pokedb.org/8696e7c749127eccdf771b1cb015ec625ca8288f1a674d2de5e4edb35f671d8fw20h20,ruby-sapphire
rayquaza-treat,https://cdn.pokedb.org/11396ecb0ac496e1454467b99bdc139e62287d80089b8eba679dc61d57b11c9c,https://cdn.pokedb.org/11396ecb0ac496e1454467b99bdc139e62287d80089b8eba679dc61d57b11c9cw20h20,the-indigo-disk
razor-claw,https://cdn.pokedb.org/b979aafa7e57e8689a15a826a137f1b2fc9a4e1cf24bac81b287edf174e15317,https://cdn.pokedb.org/b979aafa7e57e8689a15a826a137f1b2fc9a4e1cf24bac81b287edf174e15317w20h20,brilliant-diamond-shining-pearl
