ndex_id,form_name,version_identifier,audio_path
499,Normal Form,black-white,https://cdn.pokedb.org/623e216b0164fb1f3d4f74e01ebd81d8f54f287750b2fe2fb719003b92eb2b1d
499,Normal Form,x-y,https://cdn.pokedb.org/1b8a19bb8fa6e05e3fd07be293b40af028dab65df3910583d7ba3c2d65364426
500,Normal Form,black-white,https://cdn.pokedb.org/3144cffac74cf99c270cfecc9cc4b2a9bfe1fc030ea561d70d2a664f5beb5d13
500,Normal Form,x-y,https://cdn.pokedb.org/ee78601ef4dbf2918437cd05e6815e27f84ac42a43af52c1fd796da5efac227a
501,Normal Form,black-white,https://cdn.pokedb.org/0a0c5053ed07412f3de5b2eeb9c42ef93432d38a4dd2bf9d5cdb6f132d0e8b9c
501,Normal Form,x-y,https://cdn.pokedb.org/289e509a497e74c8d5c8aa4c2f0ebd37c5c9e97f1053e07c6080b1269b2e59bf
502,Normal Form,black-white,https://cdn.pokedb.org/726a6b69e9ec0410efd829d1ca8d0f6faf5da69590be5a090fb6d2c01abcb19e
502,Normal Form,x-y,https://cdn.pokedb.org/292199a23fdd33b453ce2272ec112c50b56b3bcaa5103cceb5e507cee6065035
503,Normal Form,black-white,https://cdn.pokedb.org/672c4d98333b7ac6429b356b957a364577655df51803f4d2f7eef793fdc76d1b
503,Normal Form,x-y,https://cdn.pokedb.org/0661f08de6cae592b13442371ea84b581b02befb93822abcb130b9d9423da534
504,Normal Form,black-white,https://cdn.pokedb.org/d2f3c28519087513517e613ede06026db7e5787c7651098dee8fb56e22c82d4e
504,Normal Form,x-y,https://cdn.pokedb.org/398d2f6eed7dda1050adcee068d5c9b474296f1e57a290edc235297448954b19
505,Normal Form,black-white,https://cdn.pokedb.org/9010b23bb385d9a1ec4d7eaa41a5c1ac7757d02ef11a9e222d32027e11aab223
505,Normal Form,x-y,https://cdn.pokedb.org/198123010bd2286e707749b15b05f8b7ddf3db743eba87160c404508fd36b0c8
506,Normal Form,black-white,https://cdn.pokedb.org/bc3179137eb04cf27d243c793db977991b6193b0b1248315c5bb8f3ff419a40b
506,Normal Form,x-y,https://cdn.pokedb.org/802c021a29110f1a3aa4d7e001dff70fdaf8531282f043f2303acd6d475dcaeb
507,Normal Form,black-white,https://cdn.pokedb.org/109e4684874746f7a5889bd559831424cfdbd1d1a76a2682cd66bbd1e1de520d
507,Normal Form,x-y,https://cdn.pokedb.org/b5ac880cc445c797e8932857287a685ec1d1f222c680516f924411b3e7bb39f5
508,Normal Form,black-white,https://cdn.pokedb.org/5310826d2bd1fb04fff4d7a8ad682920270beb3bc5d0d068f1302bacbc539f23
508,Normal Form,x-y,https://cdn.pokedb.org/34d0e22fcb7d7fe945d1f91914983a0f6ab51b99f576014bc6335920e227038c
509,Normal Form,black-white,https://cdn.pokedb.org/b77a350fcefa9a3d11e99f70bc37434aedc8b50d84373249d0275bfe18881e8a
509,Normal Form,x-y,https://cdn.pokedb.org/72eba1ec5f097dd7c5738378283726c55e1a5adbb57b8245555ac1f536fec1d8
510,Normal Form,black-white,https://cdn.pokedb.org/7a4639edf29f35caaea25c8a70f80389a7dbe4c63019c393122e2a685b3d9dee
510,Normal Form,x-y,https://cdn.pokedb.org/9b0849e9ac026623789ad2160fef28303700bbb486db19c9c8c58bd3c385991f
511,Normal Form,black-white,https://cdn.pokedb.org/d7a7e2ba9432d029ca8c2ecf47076d3c75ea9a3101948c3b665ce23ab524fcf1
511,Normal Form,x-y,https://cdn.pokedb.org/ab14fe5d1dd0d294a2b2f5faf2e523802e355c0e99a55b71663a1ec5146e72d6
512,Normal Form,black-white,https://cdn.pokedb.org/3b2a070f8b01ebd16a0c93c2f59a48313cde7c22d5a4325b12316749efef650d
512,Normal Form,x-y,https://cdn.pokedb.org/50363c3cd04970b0be017c491a6cec9b43477704f09e12cf8550063594e04bbf
513,Normal Form,black-white,https://cdn.pokedb.org/653fa1c3acd43d87f29b359f2cc0b0c356e285889c6709a130fda7828a5f262c
513,Normal Form,x-y,https://cdn.pokedb.org/776e218e36d83a187cd80732bde1e13d17b10174c4aed5fed8a068fae1fcbb11
514,Normal Form,black-white,https://cdn.pokedb.org/7e93224724371a1811b927b397aa729cff468d9b2471f092a5dc7a463c5b323e
514,Normal Form,x-y,https://cdn.pokedb.org/16faabb87e92a97a23d8c3f77faaf765c2715294cb6dc5f83b14dbb92db72b56
515,Normal Form,black-white,https://cdn.pokedb.org/ca4477f152ae2fe96e6e4edc30b507a88ca7d1dfbecd8743d984ed0945d65307
515,Normal Form,x-y,https://cdn.pokedb.org/7c03e87dbc8fa6ec57446f2156ce7750c2dae8bc25b8b1cac5c817a9240bf856
516,Normal Form,black-white,https://cdn.pokedb.org/dea63abd3067d75a5e7f4e6138f8a7fcdab5a32d76071f7217fa9bc4245fbfce
516,Normal Form,x-y,https://cdn.pokedb.org/c8b6a961932d06be4060dc56d2d49f4b707571ea0d0bea0a4cd7db5b2563d006
517,Normal Form,black-white,https://cdn.pokedb.org/9e5423d7a6fd64ebbb5ffdc0c7f9ae96388d7e4ae782b7ad51c68dbe083a260d
517,Normal Form,x-y,https://cdn.pokedb.org/06a8d6910524a7ee1bc46637105f3dc8393e73b557120c7e194def9e2c45285f
518,Normal Form,black-white,https://cdn.pokedb.org/beb64adbe6a806562a8d91071977c79ebada4fdf8294debdb3ef152ecd0b3ac8
518,Normal Form,x-y,https://cdn.pokedb.org/be31592779b9b2861714a6b34801b704f7a6babddced19fa2ab3e9ee39522bb7
519,Normal Form,black-white,https://cdn.pokedb.org/08fc5f0b029c5900cfa914d32f1199c5bb2cc8f7836b4f2f1b7437cfffef939a
519,Normal Form,x-y,https://cdn.pokedb.org/ee2b5fa35e7aafcb88623a27f28f210a4b4dd5d549b1328a060906001f626241
520,Normal Form,black-white,https://cdn.pokedb.org/8609c21f5a3c437a869da840c672bf3b49f232de76032d2e76e7ec4cf2b75256
520,Normal Form,x-y,https://cdn.pokedb.org/c16e1eb709c5f67ecee5d854d40149b12b0b78229750283b4e8af770be98b6de
521,Normal Form,black-white,https://cdn.pokedb.org/7aa74f3e5bb842c3c09107c2f2e9b197ba62111342d5f5d32b6a82cbc54ebd41
521,Normal Form,x-y,https://cdn.pokedb.org/6f4d474843e500fd9e9a02ce57447e3414add14ab3c69296440ffb8d78c9c1e1
522,Normal Form,black-white,https://cdn.pokedb.org/c7298d150be1cd1d4fd3773908365e75bd668be16cedc4c0470c7e55357ac151
522,Normal Form,x-y,https://cdn.pokedb.org/e14f39a3480a0c8c340674dee0cd96764741058e8d74b3f76f07a3953fa10459
523,Normal Form,black-white,https://cdn.pokedb.org/7272d25dfd9212eb0f92a3cafd21bfd145db6715f5e6dcbac1637be66a699105
523,Normal Form,x-y,https://cdn.pokedb.org/f8ca3e226d330e521c5a319d6f43fa81dde8a334b4535789f201bdd0e9713fed
524,Normal Form,black-white,https://cdn.pokedb.org/eedfaa4b839e7d1dabf5ac2aac7383483425be318f635a470e3ac5f5aee7ba47
524,Normal Form,x-y,https://cdn.pokedb.org/5ffccc4000ae2733500e3ebfd1eb55b369085af289d15ecca21f96ddeff33a0e
525,Normal Form,black-white,https://cdn.pokedb.org/eab8d9e419662ff161725c46373bfc34e5fd71f0aa923181a4a37e38696248a4
525,Normal Form,x-y,https://cdn.pokedb.org/589ac13f613bc4b66ee9bbf91a7961f45fab5eaf7df1eaec0399fcfa9b217256
526,Normal Form,black-white,https://cdn.pokedb.org/3eede3fe32abf19154aafe80b9467c16d9b88ac0ed0874f743f4ca82deec2988
526,Normal Form,x-y,https://cdn.pokedb.org/c3cb1e1eaad87864044e8cb644503c94e25db59fb1d61e2b4ecdd32d6c5ada0e
527,Normal Form,black-white,https://cdn.pokedb.org/9dd168569719c7f8727488b4a9d9d4fe9783ccd641c36ee15d21acfcba3d39e1
527,Normal Form,x-y,https://cdn.pokedb.org/12a5e543fa48f17eaaf6f16a6c63d7204dd8df9c5fe5809d1facc99fe9e1afca
528,Normal Form,black-white,https://cdn.pokedb.org/76e4c715cb1bfe7164ee72aa6d0e82b128341372a98deeea6c9420216ef6a0ce
528,Normal Form,x-y,https://cdn.pokedb.org/e51b12323c077a7ba144e990d6b4f61f75894466a6390805e5c915d7b1622b17
529,Normal Form,black-white,https://cdn.pokedb.org/b3038ada7d580bca58ad20d74624b4fc390ad7e931d89c974291916057c812e4
529,Normal Form,x-y,https://cdn.pokedb.org/6675e2d114f8fa014583b5856f485ee4da46ba737cf72b895114ce1dbc4e5e46
530,Normal Form,black-white,https://cdn.pokedb.org/99cd573d9d2a8ba79bcb20986f5471af59cd03463947918c49917d06ae510ea3
530,Normal Form,x-y,https://cdn.pokedb.org/e87c24b1368cd555dc61ffb53a19f9ec14c898e9cc139db70b54f686646acddf
531,Mega Evolution,omega-ruby-alpha-sapphire,https://cdn.pokedb.org/f697e7d8bc9877bf6e3d1cf201a1670eba17c75cd4ae65365ed2b71e39dd2aac
531,Normal Form,black-white,https://cdn.pokedb.org/5f299e7fa12f036496444d98ea4ed8ab7e94c240331b6c784054c723c3b8aa2d
531,Normal Form,x-y,https://cdn.pokedb.org/f5bd948a5a5d652c85ee6a380b32de9e3333a57a7bf86bc3701ddb80f6566f7a
532,Normal Form,black-white,https://cdn.pokedb.org/cb6e1b437f4767ccdc048b784d1e4a1cc10ecc0d619848cf965d7055ef3eaba2
532,Normal Form,x-y,https://cdn.pokedb.org/37726a02d8ba7a3defcbf4ff40481c5e1ec146f7979dda2555d7173cbff69cc5
533,Normal Form,black-white,https://cdn.pokedb.org/c409f004d19e02b77078c73ea4699a4652c5d1c0ef7d58f9db756e33341eff8a
533,Normal Form,x-y,https://cdn.pokedb.org/d8972beb861514d6d3a9a9e88e9aa7b205cdefd0abcea64b8fb53fac2ee47a9c
534,Normal Form,black-white,https://cdn.pokedb.org/853373f4ec77cf5caa1bddbede2fd830142061913b49c25e0c7648b019a78227
534,Normal Form,x-y,https://cdn.pokedb.org/88d78db833542c289f0b22dd3d89f47afc9408b2041e01e17b7435172e0608e1
535,Normal Form,black-white,https://cdn.pokedb.org/6632d3bab792c5255ac4394e727e02898549316ac23c6335bd3d76835ab241f9
535,Normal Form,x-y,https://cdn.pokedb.org/1fcc59964a726cfe819db5a2c8de68fe5e2bde5aa0c27a2fea159f6ceea62b87
536,Normal Form,black-white,https://cdn.pokedb.org/b1ca46281a3a1cf5bf15ae9aea70cec2d6c5e639402b4ec726c60d50f6feccb4
536,Normal Form,x-y,https://cdn.pokedb.org/2b49634d31bcd9a8bcf3f325bb8920af790e609e7d5f2244fb74d351054d41c0
537,Normal Form,black-white,https://cdn.pokedb.org/316d2bfd35df35e4a3c77fe02ecdc3b5a22afea36fffa0ed7beca03a9a12279d
537,Normal Form,x-y,https://cdn.pokedb.org/7f466305dd65e68121089b9e6b53830b9376caad47b3436928ef4fd0a02a2bb3
538,Normal Form,black-white,https://cdn.pokedb.org/1359c926dd463de34156ae55c9f97dc0c6d2ddd542fbd471c731d14bdd34c872
538,Normal Form,x-y,https://cdn.pokedb.org/75b58e71e46d6e6aacab028274fd5274f434eb2387174e41bac1a38926551499
539,Normal Form,black-white,https://cdn.pokedb.org/9c075bf0889167222bb0345a108cbe001d08f22c3802c9f3f58f4be6158d4802
539,Normal Form,x-y,https://cdn.pokedb.org/7daaf4a9c801a0b4e4d3982b3a907b863ac81175400f7606117526ecee142bd1
540,Normal Form,black-white,https://cdn.pokedb.org/5221d5ab14e0b3aabe2dc88d8e135f3a13e5412fbd9008e65b1b7fb2bab14501
540,Normal Form,x-y,https://cdn.pokedb.org/08ac2431959a16e427630ba04aa81dc5ca5beea1d4554f735743bdbd8b019033
541,Normal Form,black-white,https://cdn.pokedb.org/0df42ebb0694f5678a7fea0fbc9964aa81ba96eecb86007ef69d869b8b22dfc9
541,Normal Form,x-y,https://cdn.pokedb.org/68c0da71324b6fbb13c9a93fc47efa44f7bf256bdf9c27f70f0370887481a2c7
542,Normal Form,black-white,https://cdn.pokedb.org/155928535c3531dd0edcc3e1245c65760c86b40651c50c29c147763522528a59
542,Normal Form,x-y,https://cdn.pokedb.org/fbdf9579b92ae3cd8b24edfe0e4656ff996805ab188470c5423efd79b16cfcf4
543,Normal Form,black-white,https://cdn.pokedb.org/33cf1a9bc8b7ceef114486f898232c133d43d86481ba557b134093f33addd2a2
543,Normal Form,x-y,https://cdn.pokedb.org/c526d8168e2a31d237dfb4a47ffcdce259449ce47186fabc5115ca13b81ba3e7
544,Normal Form,black-white,https://cdn.pokedb.org/f3fc97895b23f09a555099162e5c0cf05b21a82d85ace57f118e137c3da132b0
544,Normal Form,x-y,https://cdn.pokedb.org/42c9503dfaa0d60a78517882b3ec926a850a8994ce7f596431e2c0a9e1028e91
545,Normal Form,black-white,https://cdn.pokedb.org/90b9e9e1125d1d1a8447fcfda9edf8f922f98d7d86de0cd6fad0a5d31a33955f
545,Normal Form,x-y,https://cdn.pokedb.org/8769c95105bb9954ee9913a3561f45eacbe13e675669609dd317876d5eae20e8
546,Normal Form,black-white,https://cdn.pokedb.org/82b6d82159763950efa9683d627168836eb3d144300b7a56142e0716f393b0fc
546,Normal Form,x-y,https://cdn.pokedb.org/011d9579e83cbfe9407fa487dec07d36197153d6efa2d3b1f977bc9334cea476
547,Normal Form,black-white,https://cdn.pokedb.org/a63ccf1c012310e893351a3fadc4ba03553e737af87d771a90f659b79d9780d0
547,Normal Form,x-y,https://cdn.pokedb.org/db0c4e75d2dd39c435de2a161c49c51e438198cd88ab9b88d66eafc58dd4f742
548,Normal Form,black-white,https://cdn.pokedb.org/f5f67de70e198c9961b7a15ddacf29ec4c8c3aef62dad0f2b46c83f061222dbd
548,Normal Form,x-y,https://cdn.pokedb.org/4ed7d42caecd921af82a0119f549ed0ee8b4db1bf4f35ea841d483d189564243
549,Normal Form,black-white,https://cdn.pokedb.org/d3437efdd907819a3d52724674add3cef99d4d229550e3d2926ba95cd96f48bb
549,Normal Form,x-y,https://cdn.pokedb.org/34910a3d18fc4d0b59ef3a0f02ebc316fc46fe8e8435ce2296ba143a4c67a2fc
550,Normal Form,black-white,https://cdn.pokedb.org/19cdd4e6bfe90a4d31af2d699d3c2eb3ab0bfaf05a0b3669b90907e3424747e3
550,Normal Form,x-y,https://cdn.pokedb.org/944e06a87befeaafdf6aaac4aa2f4f46c7cdcf30faee0675398c00a252f45f84
551,Normal Form,black-white,https://cdn.pokedb.org/54ea70fe9644ff8fe077d7b64899d50820166ffc2be48f5dfd897d9096cc9ca5
551,Normal Form,x-y,https://cdn.pokedb.org/425b63efc446f43cfd60f2989b5c3a7c8e224856344861c28c966a756ddd731b
552,Normal Form,black-white,https://cdn.pokedb.org/21c97fa5781222ce516dc6fa663f3679689607051e9e7cc720f08406ba19ff69
552,Normal Form,x-y,https://cdn.pokedb.org/66e30be9ee547807f09c29d731190856ac82c0ff7a71638337f79294de6d3dfe
553,Normal Form,black-white,https://cdn.pokedb.org/f67162c5f38575ea027405709a8d18da0283c9fc4e656372db00620c4b51b29c
553,Normal Form,x-y,https://cdn.pokedb.org/4863f1241734539263693a4168431bfd8ffbe30078510ecd886a2670ab5549de
554,Normal Form,black-white,https://cdn.pokedb.org/a46450003ad7dd748c234cf3fad512957fec03a373d04a7fee1c32ab8fa54f30
554,Normal Form,x-y,https://cdn.pokedb.org/7979487e95504d7e959bce0a36b5f6ae3929081a013d8c3f501bf71ac5d496b9
555,Normal Form,black-white,https://cdn.pokedb.org/826c77b8f0e1dbf316249fa477a1e91e5079bd994cc611fe4e16260cb1f7cd77
555,Normal Form,x-y,https://cdn.pokedb.org/50be6dac0fd17d1f1ad3fe2466985c9ea9b878f738ec83a37228f416f09cc10a
556,Normal Form,black-white,https://cdn.pokedb.org/0f1d85ce5205c22f07fb471f317d98d5e8b6369591a2d74d6fb00d8ac003ad8c
556,Normal Form,x-y,https://cdn.pokedb.org/eb25c4681e9fd0afc1f3bec0431a3d410d6b00d26f93787b1d7d4d84e7e4ac4b
557,Normal Form,black-white,https://cdn.pokedb.org/f465dbae6dd722eac277b04b3a9344108f308c5857f0f06468bf2fa899b015ee
557,Normal Form,x-y,https://cdn.pokedb.org/75bf8925e1c447e02cc39b3a964ea2b9ce43530570c63eba718c26d5affc656c
558,Normal Form,black-white,https://cdn.pokedb.org/5374504e95bbf7a5e01dd34ecdb213f13619b81931687766edd3eff8a520a447
558,Normal Form,x-y,https://cdn.pokedb.org/a4473fe4d5b77385b6e7131c12c349dc3b1283e93076bfc5b2c70be95f888bca
559,Normal Form,black-white,https://cdn.pokedb.org/ec704edba1948f0ff509159ecff2ec6a679167a73cc48f4bd19d3d58c3fe0c2a
559,Normal Form,x-y,https://cdn.pokedb.org/4050bd923864d1fb433160025893a1f9ba6ff7714ab4ae112993ed0da5a3bfa0
560,Normal Form,black-white,https://cdn.pokedb.org/ed0be281614ddb7f3e750f6a00cf011bc31aa3f8f6f24947c7b6a580a91f0c99
560,Normal Form,x-y,https://cdn.pokedb.org/b4540087c82273dfca16dd86d066025d75ec3c801e32c22cd82fbd7659c7e0dc
561,Normal Form,black-white,https://cdn.pokedb.org/648c9c7ea04504baa7e0585d71d91ea6f73d974e002e104b8d358c7ff0d6d8dc
561,Normal Form,x-y,https://cdn.pokedb.org/58bbaed385acc2f5905d4fa415899e2f4cc2f926811600a64b473d65ea1237d0
562,Normal Form,black-white,https://cdn.pokedb.org/34754dd61e3b9510952088f8b162608b6a98ba9412f9c697cf433bb0c34945b4
562,Normal Form,x-y,https://cdn.pokedb.org/12630d9715f2176302cee0d006335619592edce0c89cb5f0247e59cf6da24ee9
563,Normal Form,black-white,https://cdn.pokedb.org/c837f7dffa52a09e3f2de2b71f2292cb1321f5a5e633baaded89597194a3982b
563,Normal Form,x-y,https://cdn.pokedb.org/a2a300274f75cde1299e4d04fc03ac83142c7e4b1864ff2e8c3811fde1078a1e
564,Normal Form,black-white,https://cdn.pokedb.org/33326ffb10c6ab7423754c9c888bd3014e170dddd8386aa855d57b83660d2bcf
564,Normal Form,x-y,https://cdn.pokedb.org/35715d77052a58f0a1401a9cc52694ff7ea833b0ae121adcbfb0979a036edaba
565,Normal Form,black-white,https://cdn.pokedb.org/c0ceb90f16bc3e9ad9fe2c9183cb96b02d1d69f139abf23f324e5bc195d47aa2
565,Normal Form,x-y,https://cdn.pokedb.org/2cc5523fc02a9fb67cb330860885d58a240d83f837e14b1cfffb8b3555c956af
566,Normal Form,black-white,https://cdn.pokedb.org/76168c2b6ba0443b6b352cdf48a48d62b13c20275cac311e5f0f8672db9911f4
566,Normal Form,x-y,https://cdn.pokedb.org/c051a320304cc6de3b3504b0ed24ae2ec608df544426f45bdd72729e0d638235
567,Normal Form,black-white,https://cdn.pokedb.org/99f0bce89fa3e43b2f2469c068cfebdbe9775257d022e682127d31b20c8e3712
567,Normal Form,x-y,https://cdn.pokedb.org/dca8594f648c2ba15f8736a76dd768d6179e662a57e4e8658d8d63f6b569ec09
568,Normal Form,black-white,https://cdn.pokedb.org/1a327e43db7ff342aa086ccef34fd05be72109a3c9086225661923742eeaed10
568,Normal Form,x-y,https://cdn.pokedb.org/d8e0ea311ec16ee1d031efb1da9914ad1b5230219f624103e2a830cef89e19de
569,Gigantamax,sword-shield,https://cdn.pokedb.org/02a88faf06331d50268b3a7719a6dfa036e2a65d5b4937c677a1aeaf6ac82495
569,Normal Form,black-white,https://cdn.pokedb.org/8ba5a5e885ae12a8bc2834157e857e25c94f623cc523eceb0288f2cbf4f6aad3
569,Normal Form,x-y,https://cdn.pokedb.org/d3fc108ee782b9ff789c293607051d417ed2f0966d4c0313dcd2beb094a023a6
570,Normal Form,black-white,https://cdn.pokedb.org/e0a3aa8517c6100503eaaea3be3fa2f0333a376be21b5cb289df26713e966d53
570,Normal Form,x-y,https://cdn.pokedb.org/60225989a8a22e9a2490aa564ca926d07746365f9a3b831cbb78951f18250946
571,Normal Form,black-white,https://cdn.pokedb.org/5c30b61a785b64cd8704ce2ff7dc733432f71f65ec5736266684bdcb20eac821
571,Normal Form,x-y,https://cdn.pokedb.org/db1eced6597f38c0bff125950411d3d9ff36cbf659d5a89dece2affd2a925c16
572,Normal Form,black-white,https://cdn.pokedb.org/6a5bee3992e56c0468b0843e7c7b1e75a944f29cfcbd1d35dc87d4973d73da7d
572,Normal Form,x-y,https://cdn.pokedb.org/997b1f4dfcb430b6a3ae67c4571309f9116ce1e87c8765b33b5026731bc293bf
573,Normal Form,black-white,https://cdn.pokedb.org/b2a9ac6857428e2ef9a2f9985808382a921b09775029d21a6879d5158b772814
573,Normal Form,x-y,https://cdn.pokedb.org/273c0719b74ce06e488c5f179192727dbb2cd088a7a1c3fc48a715b6b1e72113
574,Normal Form,black-white,https://cdn.pokedb.org/9999f0bd88ff8a841d547708aa5183fe4137ab55f43ffc77c281182720f6875c
574,Normal Form,x-y,https://cdn.pokedb.org/f3a3e1ebfbdb3b975a2ae272c94f90fa36669c318cd7c3f06d8248f066e2d92c
575,Normal Form,black-white,https://cdn.pokedb.org/9a7210b8baa1cae7cbb06e8b795c0dc86070aabf3d41513bab1f70355dd736d3
575,Normal Form,x-y,https://cdn.pokedb.org/dd796d500f4a59ef9ab3b7f04872de237332819be7fc162158c914fe39ea153c
576,Normal Form,x-y,https://cdn.pokedb.org/ce1a99303cba31d581bbe020b46d2e2202aed217af8dc7c8a7f696557d25c5c9
576,Normal Form,black-white,https://cdn.pokedb.org/644ae603c0056bbe42e8ebd89ffc1ac10f14efbec1b308e05f4308c3e5bb77de
577,Normal Form,black-white,https://cdn.pokedb.org/6e407a183c4cdd8a4e92a0565c9bcd217bcf6530a3b1a85295ec4688e524e588
577,Normal Form,x-y,https://cdn.pokedb.org/3f3c1a2f6a72ab4f2353cb532b0837d39c74c3a8daed25d0c91c891a80538ff2
578,Normal Form,black-white,https://cdn.pokedb.org/e70e3f83669f5b1dea0fa5bb47c7f3244ace09a04edb151f6348143609ad8cfd
578,Normal Form,x-y,https://cdn.pokedb.org/9d975564c3ff25930a56b1e3e11a0efaa91ebef9520ef91d7b6debee6bf1c194
579,Normal Form,black-white,https://cdn.pokedb.org/9af38c2837b2bdc852491cd03f18dc42e28fb3ddba860ea22dbffe85a5550448
579,Normal Form,x-y,https://cdn.pokedb.org/4bfd180bd89d4f7a3e36e0a303dc1f6729758a4b001ba362f6cf4f9ee10df068
580,Normal Form,black-white,https://cdn.pokedb.org/5120bedd65360788a3fc38cfc5519b3a261e9eaa6987e0c36ca7bb4c1a8015b7
580,Normal Form,x-y,https://cdn.pokedb.org/b0d28b220f5289cc3e4f1b3984ab5c6b9d934e47c2135b6d34a8b89e9bfe0a13
581,Normal Form,black-white,https://cdn.pokedb.org/7a758009ee78bef604f7cbf0cc6722dabb73efa27e0d41d64246fe87fb6fc17d
581,Normal Form,x-y,https://cdn.pokedb.org/c530ee9e382fa22cc959cfd88e7ce913d529f4831cd799702b263214d3ab9846
582,Normal Form,black-white,https://cdn.pokedb.org/b1f6c217ae259ee3aae6b8d5c514834a3eb41437058400fc12357055124bbed9
582,Normal Form,x-y,https://cdn.pokedb.org/34be558fd88d5877682b5f1e76f16ec76fada1946d27552c8cad7326cbaf1d4c
583,Normal Form,black-white,https://cdn.pokedb.org/52f05bff476603b6562c8bd659b637df7c3124da8e5e5712aa10e5fed91ce776
583,Normal Form,x-y,https://cdn.pokedb.org/9d4403d62370efa9b6625b5c7ab26a21d83ca11ed253e065cef72f0f70208f59
584,Normal Form,black-white,https://cdn.pokedb.org/93863da32850b78d87fd191ac24c5db39f2efa835bec8f2acb197d35138e7a1a
584,Normal Form,x-y,https://cdn.pokedb.org/964e5568b30a6521ee48ee27a84267a80ae9fae52dd25fc72df26fcb2926dd96
585,Normal Form,black-white,https://cdn.pokedb.org/808950552e2778b52be127de848e5ce2e39bf63c1cf232c2a6934757908301ca
585,Normal Form,x-y,https://cdn.pokedb.org/0c75e4a11cc2ef778142eab8bb5a7319f90aff53059624db7cbaedf788105a23
586,Normal Form,black-white,https://cdn.pokedb.org/5b4f4b29f96138f2a78f8aeedbc4aa4aa5e07cc39719fcc13a163852d4db5ba4
586,Normal Form,x-y,https://cdn.pokedb.org/c1bdacd1671c31d80fff64987c9ca6f1edf826b606c9d00b361891930902d3b3
587,Normal Form,black-white,https://cdn.pokedb.org/3ac13b49597365322b73e38ca185a792b4ed990ae9984c811c070781bc76da53
587,Normal Form,x-y,https://cdn.pokedb.org/390c071c8a8dabd9747b9f1838d69c09ea4ef42a3ab87bf162cc97ff57ede8b9
588,Normal Form,black-white,https://cdn.pokedb.org/30111019dfe5e26a57145d73bc2181ae592adcd8d6a9fb18f0ce86a7acfe751d
588,Normal Form,x-y,https://cdn.pokedb.org/d4f4a9bd8c76196e78488e88c3273114690c788d97518f052fe6c33464d0f60a
589,Normal Form,black-white,https://cdn.pokedb.org/15155b810a041ee405c2bed0c6ce8e8bc87f0712cdb087f81f1f328fd6dd93b3
589,Normal Form,x-y,https://cdn.pokedb.org/d4b45b18f0a24039c0efe1c9b518bfd8d4ced8b7dd4626a6e724980e715a4d89
590,Normal Form,black-white,https://cdn.pokedb.org/813ee9eadb036a782b23d6cc71a72d57bdedaa364f5b990eb310d057324d9e82
590,Normal Form,x-y,https://cdn.pokedb.org/afe01c2a218884c9ef4c0f2f9fe55f34e6fc0f384f369f32532366f2439a82e6
591,Normal Form,black-white,https://cdn.pokedb.org/8ac86cad714c09688737e0c27980beaf548da314bb924fc219085d1575947bb8
591,Normal Form,x-y,https://cdn.pokedb.org/6eba7c93dfde640ea0f77ddc9433f06dacd652d91d16e9d3bfb2fa32607eb6f1
592,Normal Form,black-white,https://cdn.pokedb.org/d7a7802af673f059453b9d69bde9e0172dd8b8ab415f4f208db827ee2af4d87b
592,Normal Form,x-y,https://cdn.pokedb.org/e1272385c9bfdb157136fe1f1ee674bfbd8a0a948cbdccb918fe6efc9c4c4f9d
593,Normal Form,black-white,https://cdn.pokedb.org/c5ee485386f61c4fd67808100cdfaee95f5e6045537785df07d0b537b756f262
593,Normal Form,x-y,https://cdn.pokedb.org/25a95b5c905968636175b08a671bf32ac2d7d850a34c66086893eddab30af0d7
594,Normal Form,black-white,https://cdn.pokedb.org/79e4e79a0e19dd05f1c81e87d23620b54ee3fcc97b08ccb4713e00e19e08ab90
594,Normal Form,x-y,https://cdn.pokedb.org/ed4584967eab052491035b1c56519f939a8775f75c03618b4d92b2656c013261
595,Normal Form,black-white,https://cdn.pokedb.org/58a76075214de99476db59f5eafd9ddddd2e650ce90c5bf32271d1e11c19ae2b
595,Normal Form,x-y,https://cdn.pokedb.org/0a2708eb4a52bb9e1fcbd5f4c91083a584a0fb71c3a538eb14f85d8fc68efc4e
596,Normal Form,black-white,https://cdn.pokedb.org/7028233bf4461fc8e1526d31e8b13748745047ce6694b1e76f6cb8f9ea1ca671
596,Normal Form,x-y,https://cdn.pokedb.org/f61d4e378d0a6cdef27ed60a3435e13673ba2ca01859b5597399b6a3f8b5e17a
597,Normal Form,black-white,https://cdn.pokedb.org/fdc94a7d488794afc29971002a9c9f25ef358d4fac13527d785a9669c867428f
597,Normal Form,x-y,https://cdn.pokedb.org/0446afac1c27051f29f5921645912ab08b1029ec65386d6b5b7b149a9d9f8a0c
